"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
733840,2023,4,5,"2023-04-05","10:11:00",3,"IN",18,0,54,0,0,10000,0,40.46,-86.18,40.46,-86.18,0,0,0,0,0,67,0,0,0,"EG"
733841,2023,4,5,"2023-04-05","10:16:00",3,"MI",26,0,54,0,0,0,0,42.27,-84.47,42.27,-84.47,0,0,0,0,0,75,0,0,0,"MG"
733842,2023,4,5,"2023-04-05","10:18:00",3,"IN",18,0,50,0,0,75000,0,39.98,-86.4,39.98,-86.4,0,0,0,0,0,11,0,0,0,"EG"
733843,2023,4,5,"2023-04-05","10:40:00",3,"IN",18,0,50,0,0,5000,0,40.16,-86.1,40.16,-86.1,0,0,0,0,0,57,0,0,0,"EG"
733844,2023,4,5,"2023-04-05","10:46:00",3,"IN",18,0,52,0,0,5000,0,40.2233,-86.1086,40.2233,-86.1086,0,0,0,0,0,159,0,0,0,"EG"
733845,2023,4,5,"2023-04-05","10:50:00",3,"IN",18,0,55,0,0,1000,0,40.49,-85.63,40.49,-85.63,0,0,0,0,0,53,0,0,0,"EG"
733846,2023,4,5,"2023-04-05","10:56:00",3,"IN",18,0,55,0,0,12000,0,40.47,-85.55,40.47,-85.55,0,0,0,0,0,53,0,0,0,"EG"
733847,2023,4,5,"2023-04-05","11:00:00",3,"IN",18,0,50,0,0,0,0,40.48,-85.55,40.48,-85.55,0,0,0,0,0,53,0,0,0,"MG"
733848,2023,4,5,"2023-04-05","11:12:00",3,"MO",29,0,70,0,0,150000,0,36.5597,-89.9712,36.5597,-89.9712,0,0,0,0,0,69,0,0,0,"EG"
733849,2023,4,5,"2023-04-05","11:13:00",3,"IN",18,0,55,0,0,1000,0,40.71,-85.19,40.71,-85.19,0,0,0,0,0,179,0,0,0,"EG"
733850,2023,4,5,"2023-04-05","11:15:00",3,"IN",18,0,55,0,0,2000,0,40.73,-85.16,40.73,-85.16,0,0,0,0,0,179,0,0,0,"EG"
733851,2023,4,5,"2023-04-05","11:15:00",3,"AR",5,0,50,0,0,5000,0,35.1721,-90.8,35.1721,-90.8,0,0,0,0,0,37,0,0,0,"EG"
733852,2023,4,5,"2023-04-05","11:16:00",3,"MI",26,0,56,0,0,10000,0,42.4977,-83.1893,42.4977,-83.1893,0,0,0,0,0,125,0,0,0,"EG"
733853,2023,4,5,"2023-04-05","11:27:00",3,"IN",18,0,60,0,0,1500,0,40.76,-84.99,40.76,-84.99,0,0,0,0,0,1,0,0,0,"EG"
733854,2023,4,5,"2023-04-05","11:30:00",3,"AR",5,0,43,0,0,10000,0,35.53,-90.42,35.53,-90.42,0,0,0,0,0,111,0,0,0,"EG"
733855,2023,4,5,"2023-04-05","11:37:00",3,"OH",39,0,60,0,0,5000,0,41.38,-84.52,41.38,-84.52,0,0,0,0,0,39,0,0,0,"EG"
733856,2023,4,5,"2023-04-05","11:45:00",3,"OH",39,0,65,0,0,2000,0,41.02,-84.57,41.02,-84.57,0,0,0,0,0,125,0,0,0,"EG"
733857,2023,4,5,"2023-04-05","11:45:00",3,"AR",5,0,50,0,0,2000,0,35.18,-90.43,35.18,-90.43,0,0,0,0,0,35,0,0,0,"EG"
733858,2023,4,5,"2023-04-05","11:49:00",3,"IL",17,0,56,0,0,15000,0,37.6866,-88.93,37.6866,-88.93,0,0,0,0,0,199,0,0,0,"EG"
733859,2023,4,5,"2023-04-05","11:55:00",3,"OH",39,0,50,0,0,2000,0,40.61,-84.8,40.61,-84.8,0,0,0,0,0,107,0,0,0,"EG"
733860,2023,4,5,"2023-04-05","11:55:00",3,"AR",5,0,50,0,0,10000,0,35.53,-90.42,35.53,-90.42,0,0,0,0,0,111,0,0,0,"EG"
733861,2023,4,5,"2023-04-05","12:05:00",3,"OH",39,0,55,0,0,2000,0,41.35,-84.15,41.35,-84.15,0,0,0,0,0,69,0,0,0,"EG"
733862,2023,4,5,"2023-04-05","12:05:00",3,"AR",5,0,50,0,0,25000,0,35.45,-90.2167,35.45,-90.2167,0,0,0,0,0,93,0,0,0,"EG"
733863,2023,4,5,"2023-04-05","12:12:00",3,"IL",17,0,52,0,0,15000,0,37.73,-88.55,37.82,-88.43,0,0,0,0,0,165,0,0,0,"EG"
733864,2023,4,5,"2023-04-05","12:13:00",3,"KY",21,0,61,0,0,125000,0,36.77,-89.1,36.77,-89.1,0,0,0,0,0,105,0,0,0,"EG"
733865,2023,4,5,"2023-04-05","12:15:00",3,"KY",21,0,65,0,0,50000,0,36.78,-89.02,36.78,-89.02,0,0,0,0,0,39,0,0,0,"EG"
733866,2023,4,5,"2023-04-05","12:15:00",3,"MI",26,0,56,0,0,30000,0,42.6124,-83.0376,42.6124,-83.0376,0,0,0,0,0,99,0,0,0,"EG"
733867,2023,4,5,"2023-04-05","12:18:00",3,"IL",17,0,61,0,0,30000,0,38,-88.48,37.9733,-88.466,0,0,0,0,0,65,0,0,0,"EG"
733868,2023,4,5,"2023-04-05","12:18:00",3,"KY",21,0,61,0,0,8000,0,36.97,-89.08,36.97,-89.08,0,0,0,0,0,7,0,0,0,"EG"
733869,2023,4,5,"2023-04-05","12:29:00",3,"TN",47,0,50,0,0,10000,0,35.04,-89.83,35.05,-89.723,0,0,0,0,0,157,0,0,0,"EG"
733870,2023,4,5,"2023-04-05","12:30:00",3,"TN",47,0,50,0,0,2000,0,35.3793,-89.8987,35.3793,-89.8987,0,0,0,0,0,157,0,0,0,"EG"
733871,2023,4,5,"2023-04-05","12:37:00",3,"OH",39,0,55,0,0,0,0,41.661,-83.6016,41.661,-83.6016,0,0,0,0,0,95,0,0,0,"EG"
733872,2023,4,5,"2023-04-05","12:38:00",3,"KY",21,0,52,0,0,10000,0,36.9766,-88.53,36.9766,-88.53,0,0,0,0,0,145,0,0,0,"EG"
733873,2023,4,5,"2023-04-05","12:50:00",3,"OH",39,0,55,0,0,0,0,41.2411,-83.669,41.2411,-83.669,0,0,0,0,0,173,0,0,0,"EG"
733874,2023,4,5,"2023-04-05","12:52:00",3,"KY",21,0,83,0,0,150000,0,37.03,-88.3772,37.02,-88.28,0,0,0,0,0,157,0,0,0,"EG"
733875,2023,4,5,"2023-04-05","12:55:00",3,"TN",47,0,50,0,0,5000,0,36.15,-88.7462,36.15,-88.7462,0,0,0,0,0,183,0,0,0,"EG"
733876,2023,4,5,"2023-04-05","12:59:00",3,"KY",21,0,51,0,0,0,0,37.02,-88.27,37.02,-88.27,0,0,0,0,0,139,0,0,0,"MG"
733877,2023,4,5,"2023-04-05","13:05:00",3,"OH",39,0,45,0,0,1000,0,40.1903,-84.2331,40.1903,-84.2331,0,0,0,0,0,109,0,0,0,"EG"
733878,2023,4,5,"2023-04-05","13:10:00",3,"TN",47,0,50,0,0,5000,0,35.7,-88.58,35.7,-88.58,0,0,0,0,0,77,0,0,0,"EG"
733879,2023,4,5,"2023-04-05","13:13:00",3,"IN",18,0,54,0,0,10000,0,38.009,-87.55,38.1,-87.5432,0,0,0,0,0,163,0,0,0,"MG"
733880,2023,4,5,"2023-04-05","13:20:00",3,"TN",47,0,50,0,0,10000,0,36.227,-88.3078,36.2376,-88.2796,0,0,0,0,0,79,0,0,0,"EG"
733881,2023,4,5,"2023-04-05","13:21:00",3,"KY",21,0,51,0,0,0,0,37.8,-87.68,37.8,-87.68,0,0,0,0,0,101,0,0,0,"MG"
733882,2023,4,5,"2023-04-05","13:43:00",3,"KY",21,0,57,0,0,35000,0,37.72,-87.18,37.75,-87.17,0,0,0,0,0,59,0,0,0,"MG"
733883,2023,4,5,"2023-04-05","13:57:00",3,"IN",18,0,55,0,0,0,0,38.23,-87.04,38.23,-87.04,0,0,0,0,0,37,0,0,0,"EG"
733884,2023,4,5,"2023-04-05","14:00:00",3,"KY",21,0,50,0,0,0,0,37.2868,-87.18,37.2868,-87.18,0,0,0,0,0,177,0,0,0,"MG"
733885,2023,4,5,"2023-04-05","14:07:00",3,"OH",39,0,51,0,0,0,0,39.1,-84.42,39.1,-84.42,0,0,0,0,0,61,0,0,0,"MG"
733886,2023,4,5,"2023-04-05","14:08:00",3,"OH",39,0,50,0,0,1000,0,39.1813,-84.422,39.1813,-84.422,0,0,0,0,0,61,0,0,0,"EG"
733887,2023,4,5,"2023-04-05","14:15:00",3,"KY",21,0,52,0,0,0,0,37.46,-86.86,37.46,-86.86,0,0,0,0,0,183,0,0,0,"MG"
733888,2023,4,5,"2023-04-05","14:15:00",3,"OH",39,0,50,0,0,10000,0,39.21,-84.25,39.21,-84.25,0,0,0,0,0,25,0,0,0,"EG"
733889,2023,4,5,"2023-04-05","14:18:00",3,"TN",47,0,50,0,0,1000,0,35.9885,-87.4898,35.9885,-87.4898,0,0,0,0,0,81,0,0,0,"EG"
733890,2023,4,5,"2023-04-05","14:23:00",3,"KY",21,0,51,0,0,0,0,37.9116,-86.5274,37.9116,-86.5274,0,0,0,0,0,27,0,0,0,"EG"
733891,2023,4,5,"2023-04-05","14:24:00",3,"IN",18,0,65,0,0,0,0,38.16,-86.42,38.16,-86.42,0,0,0,0,0,25,0,0,0,"EG"
733892,2023,4,5,"2023-04-05","14:26:00",3,"IN",18,0,50,0,0,0,0,38.16,-86.37,38.16,-86.37,0,0,0,0,0,25,0,0,0,"EG"
733893,2023,4,5,"2023-04-05","14:29:00",3,"OH",39,0,50,0,0,10000,0,39.1885,-83.9343,39.1885,-83.9343,0,0,0,0,0,15,0,0,0,"EG"
733894,2023,4,5,"2023-04-05","14:30:00",3,"NY",36,0,50,0,0,1000,0,43.03,-76.55,43.03,-76.55,0,0,0,0,0,11,0,0,0,"EG"
733895,2023,4,5,"2023-04-05","14:34:00",3,"KY",21,0,50,0,0,0,0,37.8476,-86.3189,37.8476,-86.3189,0,0,0,0,0,27,0,0,0,"EG"
733896,2023,4,5,"2023-04-05","14:37:00",3,"OH",39,0,50,0,0,10000,0,38.87,-83.79,38.87,-83.79,0,0,0,0,0,15,0,0,0,"EG"
733897,2023,4,5,"2023-04-05","14:40:00",3,"IN",18,0,65,0,0,0,0,38.2321,-86.1407,38.2321,-86.1407,0,0,0,0,0,61,0,0,0,"EG"
733898,2023,4,5,"2023-04-05","14:40:00",3,"KY",21,0,50,0,0,0,0,37.2303,-86.5381,37.2303,-86.5381,0,0,0,0,0,31,0,0,0,"EG"
733899,2023,4,5,"2023-04-05","14:40:00",3,"IN",18,0,51,0,0,0,0,38.23,-86.15,38.23,-86.15,0,0,0,0,0,61,0,0,0,"EG"
733900,2023,4,5,"2023-04-05","14:45:00",3,"KY",21,0,58,0,0,0,0,37.37,-86.24,37.37,-86.24,0,0,0,0,0,85,0,0,0,"EG"
733901,2023,4,5,"2023-04-05","14:45:00",3,"KY",21,0,87,0,0,0,0,37.8822,-86.0934,37.886,-86.0478,0,0,0,0,0,163,0,0,0,"EG"
733902,2023,4,5,"2023-04-05","14:54:00",3,"IN",18,0,52,0,0,0,0,38.1992,-85.8988,38.1992,-85.8988,0,0,0,0,0,43,0,0,0,"EG"
733903,2023,4,5,"2023-04-05","14:54:00",3,"OH",39,0,50,0,0,12000,0,39.35,-83.58,39.35,-83.58,0,0,0,0,0,71,0,0,0,"EG"
733904,2023,4,5,"2023-04-05","14:58:00",3,"KY",21,0,55,0,0,0,0,37.35,-86.13,37.35,-86.13,0,0,0,0,0,85,0,0,0,"EG"
733905,2023,4,5,"2023-04-05","14:58:00",3,"OH",39,0,50,0,0,3000,0,39.34,-83.55,39.34,-83.55,0,0,0,0,0,71,0,0,0,"EG"
733906,2023,4,5,"2023-04-05","14:59:00",3,"KY",21,0,55,0,0,0,0,37.2735,-86.2135,37.2735,-86.2135,0,0,0,0,0,61,0,0,0,"EG"
733907,2023,4,5,"2023-04-05","15:02:00",3,"TN",47,0,50,0,0,1000,0,36.2736,-86.906,36.2736,-86.906,0,0,0,0,0,37,0,0,0,"EG"
733908,2023,4,5,"2023-04-05","15:02:00",3,"KY",21,0,51,0,0,0,0,38.11,-85.76,38.11,-85.76,0,0,0,0,0,111,0,0,0,"EG"
733909,2023,4,5,"2023-04-05","15:04:00",3,"KY",21,0,69,0,0,0,0,38.17,-85.74,38.17,-85.74,0,0,0,0,0,111,0,0,0,"MG"
733910,2023,4,5,"2023-04-05","15:05:00",3,"TN",47,0,56,0,0,0,0,36.18,-86.89,36.18,-86.89,0,0,0,0,0,37,0,0,0,"MG"
733911,2023,4,5,"2023-04-05","15:07:00",3,"KY",21,0,51,0,0,0,0,38.2,-85.69,38.2,-85.69,0,0,0,0,0,111,0,0,0,"EG"
733912,2023,4,5,"2023-04-05","15:07:00",3,"KY",21,0,68,0,0,0,0,38.18,-85.73,38.18,-85.73,0,0,0,0,0,111,0,0,0,"MG"
733913,2023,4,5,"2023-04-05","15:07:00",3,"TN",47,0,50,0,0,1000,0,36.1902,-86.7597,36.1902,-86.7597,0,0,0,0,0,37,0,0,0,"EG"
733914,2023,4,5,"2023-04-05","15:07:00",3,"KY",21,0,74,0,0,0,0,38.2,-85.67,38.22,-85.57,0,0,0,0,0,111,0,0,0,"EG"
733915,2023,4,5,"2023-04-05","15:09:00",3,"KY",21,0,51,0,0,0,0,38.12,-85.63,38.12,-85.63,0,0,0,0,0,111,0,0,0,"EG"
733916,2023,4,5,"2023-04-05","15:11:00",3,"TN",47,0,50,0,0,1000,0,35.3803,-87.4162,35.3803,-87.4162,0,0,0,0,0,99,0,0,0,"EG"
733917,2023,4,5,"2023-04-05","15:12:00",3,"KY",21,0,61,0,0,0,0,38.2177,-85.5461,38.2177,-85.5461,0,0,0,0,0,111,0,0,0,"EG"
733918,2023,4,5,"2023-04-05","15:15:00",3,"TN",47,0,50,0,0,5000,0,35.418,-87.3101,35.418,-87.3101,0,0,0,0,0,99,0,0,0,"EG"
733919,2023,4,5,"2023-04-05","15:15:00",3,"TN",47,0,50,0,0,5000,0,35.3913,-87.2599,35.3913,-87.2599,0,0,0,0,0,99,0,0,0,"EG"
733920,2023,4,5,"2023-04-05","15:15:00",3,"OH",39,0,45,0,0,200,0,39.64,-82.99,39.64,-82.99,0,0,0,0,0,129,0,0,0,"EG"
733921,2023,4,5,"2023-04-05","15:20:00",3,"KY",21,0,55,1,0,0,0,37.65,-85.7,37.65,-85.7,0,0,0,0,0,123,0,0,0,"EG"
733922,2023,4,5,"2023-04-05","15:20:00",3,"KY",21,0,55,0,0,0,0,37.91,-85.97,37.91,-85.97,0,0,0,0,0,93,0,0,0,"MG"
733923,2023,4,5,"2023-04-05","15:31:00",3,"TN",47,0,52,0,0,0,0,36.25,-86.48,36.25,-86.48,0,0,0,0,0,189,0,0,0,"MG"
733924,2023,4,5,"2023-04-05","15:38:00",3,"NY",36,0,50,0,0,1000,0,42.6517,-77.057,42.6517,-77.057,0,0,0,0,0,123,0,0,0,"EG"
733925,2023,4,5,"2023-04-05","15:40:00",3,"KY",21,0,50,0,0,0,0,38.15,-85.12,38.15,-85.12,0,0,0,0,0,211,0,0,0,"EG"
733926,2023,4,5,"2023-04-05","15:40:00",3,"KY",21,0,51,0,0,0,0,37.7,-85.42,37.7,-85.42,0,0,0,0,0,155,0,0,0,"EG"
733927,2023,4,5,"2023-04-05","15:40:00",3,"NY",36,0,74,0,0,50000,0,42.66,-77,42.65,-76.99,0,0,0,0,0,123,0,0,0,"EG"
733928,2023,4,5,"2023-04-05","15:45:00",3,"NY",36,0,51,0,0,0,0,42.6558,-76.9875,42.6558,-76.9875,0,0,0,0,0,123,0,0,0,"MG"
733929,2023,4,5,"2023-04-05","15:47:00",3,"MS",28,0,52,0,0,3000,0,32.56,-89.92,32.56,-89.92,0,0,0,0,0,89,0,0,0,"EG"
733930,2023,4,5,"2023-04-05","15:48:00",3,"NY",36,0,50,0,0,2000,0,42.5989,-76.9213,42.5989,-76.9213,0,0,0,0,0,123,0,0,0,"EG"
733931,2023,4,5,"2023-04-05","15:48:00",3,"OH",39,0,50,0,0,3000,0,39.72,-82.44,39.72,-82.44,0,0,0,0,0,45,0,0,0,"EG"
733932,2023,4,5,"2023-04-05","15:53:00",3,"OH",39,0,50,0,0,10000,0,40.06,-82.4,40.06,-82.4,0,0,0,0,0,89,0,0,0,"EG"
733933,2023,4,5,"2023-04-05","15:54:00",3,"KY",21,0,51,0,0,0,0,37.27,-85.37,37.27,-85.37,0,0,0,0,0,217,0,0,0,"EG"
733934,2023,4,5,"2023-04-05","16:00:00",3,"KY",21,0,55,0,0,0,0,38.0144,-84.8856,38.0144,-84.8856,0,0,0,0,0,5,0,0,0,"EG"
733935,2023,4,5,"2023-04-05","16:04:00",3,"KY",21,0,51,0,0,0,0,38.0594,-84.9057,38.0594,-84.9057,0,0,0,0,0,5,0,0,0,"EG"
733936,2023,4,5,"2023-04-05","16:05:00",3,"OH",39,0,50,0,0,0,0,39.79,-82.35,39.81,-82.3,0,0,0,0,0,127,0,0,0,"EG"
733937,2023,4,5,"2023-04-05","16:06:00",3,"OH",39,0,48,0,0,0,2000,39.84,-81.99,39.84,-81.99,0,0,0,0,0,119,0,0,0,"EG"
733938,2023,4,5,"2023-04-05","16:08:00",3,"OH",39,0,52,0,0,0,0,39.87,-82.1,39.87,-82.1,0,0,0,0,0,119,0,0,0,"EG"
733939,2023,4,5,"2023-04-05","16:15:00",3,"OH",39,0,52,0,0,10000,2000,40.14,-82.01,40.14,-82.01,0,0,0,0,0,119,0,0,0,"EG"
733940,2023,4,5,"2023-04-05","16:22:00",3,"OH",39,0,45,0,0,200,0,39.81,-82.3,39.81,-82.3,0,0,0,0,0,127,0,0,0,"EG"
733941,2023,4,5,"2023-04-05","16:24:00",3,"KY",21,0,51,0,0,0,0,37.9099,-84.6943,37.9099,-84.6943,0,0,0,0,0,239,0,0,0,"EG"
733942,2023,4,5,"2023-04-05","16:30:00",3,"KY",21,0,60,0,0,0,0,37.9355,-84.456,37.9355,-84.456,0,0,0,0,0,67,0,0,0,"EG"
733943,2023,4,5,"2023-04-05","16:30:00",3,"OH",39,0,48,0,0,2000,0,39.85,-81.66,39.85,-81.66,0,0,0,0,0,59,0,0,0,"EG"
733944,2023,4,5,"2023-04-05","16:40:00",3,"KY",21,0,51,0,0,0,0,37.0386,-85.4696,37.0386,-85.4696,0,0,0,0,0,1,0,0,0,"EG"
733945,2023,4,5,"2023-04-05","16:45:00",3,"KY",21,0,51,0,0,0,0,38.07,-84.27,38.07,-84.27,0,0,0,0,0,49,0,0,0,"EG"
733946,2023,4,5,"2023-04-05","16:49:00",3,"OH",39,0,48,0,0,5000,0,40.4,-81.35,40.4,-81.35,0,0,0,0,0,157,0,0,0,"EG"
733947,2023,4,5,"2023-04-05","17:11:00",3,"KY",21,0,45,0,0,200,0,38.55,-82.87,38.55,-82.87,0,0,0,0,0,89,0,0,0,"EG"
733948,2023,4,5,"2023-04-05","17:35:00",3,"OH",39,0,48,0,0,0,1000,40.13,-80.82,40.13,-80.82,0,0,0,0,0,13,0,0,0,"EG"
733949,2023,4,5,"2023-04-05","17:45:00",3,"PA",42,0,45,0,0,1000,0,40.53,-80.46,40.53,-80.46,0,0,0,0,0,7,0,0,0,"EG"
733950,2023,4,5,"2023-04-05","18:32:00",3,"PA",42,0,42,0,0,1000,0,40.51,-79.88,40.51,-79.88,0,0,0,0,0,3,0,0,0,"EG"
733951,2023,4,5,"2023-04-05","18:32:00",3,"PA",42,0,52,0,0,1000,0,40.1512,-78.9403,40.1512,-78.9403,0,0,0,0,0,111,0,0,0,"EG"
733952,2023,4,5,"2023-04-05","18:33:00",3,"WV",54,0,45,0,0,200,0,39.28,-80.57,39.28,-80.57,0,0,0,0,0,33,0,0,0,"EG"
733953,2023,4,5,"2023-04-05","19:02:00",3,"WV",54,0,45,0,0,500,0,39.28,-80.33,39.28,-80.33,0,0,0,0,0,33,0,0,0,"EG"
733954,2023,4,5,"2023-04-05","19:09:00",3,"WV",54,0,45,0,0,200,0,39.34,-80.02,39.34,-80.02,0,0,0,0,0,91,0,0,0,"EG"
733955,2023,4,5,"2023-04-05","19:28:00",3,"WV",54,0,45,0,0,200,0,39.34,-80.02,39.34,-80.02,0,0,0,0,0,91,0,0,0,"EG"
733956,2023,4,6,"2023-04-06","12:54:00",3,"VA",51,0,55,0,0,1000,0,36.72,-80.61,36.72,-80.61,0,0,0,0,0,35,0,0,0,"EG"
733957,2023,4,6,"2023-04-06","14:03:00",3,"VA",51,0,60,0,0,50000,0,36.92,-80.01,36.948,-79.6995,0,0,0,0,0,67,0,0,0,"EG"
733958,2023,4,6,"2023-04-06","14:46:00",3,"VA",51,0,50,0,0,500,0,37.23,-78.69,37.23,-78.69,0,0,0,0,0,37,0,0,0,"EG"
733959,2023,4,6,"2023-04-06","14:59:00",3,"VA",51,0,50,0,0,0,0,38.1107,-77.8091,38.1107,-77.8091,0,0,0,0,0,177,0,0,0,"MG"
733960,2023,4,6,"2023-04-06","15:02:00",3,"VA",51,0,50,0,0,15000,0,36.61,-80.02,36.61,-80.02,0,0,0,0,0,89,0,0,0,"EG"
733961,2023,4,6,"2023-04-06","15:08:00",3,"VA",51,0,50,0,0,1000,0,37.25,-78.61,37.25,-78.61,0,0,0,0,0,147,0,0,0,"EG"
733962,2023,4,6,"2023-04-06","15:10:00",3,"VA",51,0,50,0,0,1000,0,38.1,-77.94,38.1,-77.94,0,0,0,0,0,109,0,0,0,"EG"
733963,2023,4,6,"2023-04-06","15:17:00",3,"VA",51,0,52,0,0,3000,0,38.0422,-77.6466,38.0422,-77.6466,0,0,0,0,0,177,0,0,0,"EG"
733964,2023,4,6,"2023-04-06","15:21:00",3,"NC",37,0,55,0,0,5000,0,36.37,-80.49,36.37,-80.49,0,0,0,0,0,171,0,0,0,"EG"
733965,2023,4,6,"2023-04-06","15:30:00",3,"VA",51,0,50,0,0,5000,0,37.3,-78.39,37.3,-78.39,0,0,0,0,0,147,0,0,0,"EG"
733966,2023,4,6,"2023-04-06","15:33:00",3,"VA",51,0,50,0,0,1000,0,38.1,-77.52,38.1,-77.52,0,0,0,0,0,33,0,0,0,"EG"
733967,2023,4,6,"2023-04-06","15:38:00",3,"MD",24,0,56,0,0,10000,0,38.4516,-76.8681,38.4516,-76.8681,0,0,0,0,0,17,0,0,0,"EG"
733968,2023,4,6,"2023-04-06","15:42:00",3,"VA",51,0,50,0,0,2000,0,37.23,-78.45,37.23,-78.45,0,0,0,0,0,147,0,0,0,"EG"
733969,2023,4,6,"2023-04-06","15:47:00",3,"MD",24,0,61,0,0,25000,0,38.4756,-76.831,38.4756,-76.831,0,0,0,0,0,17,0,0,0,"EG"
733970,2023,4,6,"2023-04-06","15:47:00",3,"NC",37,0,50,0,0,5000,0,35.9235,-80.2453,35.9235,-80.2453,0,0,0,0,0,57,0,0,0,"EG"
733971,2023,4,6,"2023-04-06","16:04:00",3,"VA",51,0,50,0,0,3000,0,37.27,-78.12,37.27,-78.12,0,0,0,0,0,7,0,0,0,"EG"
733972,2023,4,6,"2023-04-06","16:06:00",3,"VA",51,0,50,0,0,2000,0,38.17,-77.19,38.17,-77.19,0,0,0,0,0,33,0,0,0,"EG"
733973,2023,4,6,"2023-04-06","16:11:00",3,"VA",51,0,50,0,0,3000,0,37.27,-78.01,37.27,-78.01,0,0,0,0,0,7,0,0,0,"EG"
733974,2023,4,6,"2023-04-06","16:18:00",3,"VA",51,0,50,0,0,1000,0,37.37,-77.96,37.37,-77.96,0,0,0,0,0,7,0,0,0,"EG"
733975,2023,4,6,"2023-04-06","16:20:00",3,"VA",51,0,50,0,0,1000,0,37.27,-77.97,37.27,-77.97,0,0,0,0,0,7,0,0,0,"EG"
733976,2023,4,6,"2023-04-06","16:25:00",3,"MD",24,0,50,0,0,3000,0,38.9698,-77.1318,38.9698,-77.1318,0,0,0,0,0,31,0,0,0,"EG"
733977,2023,4,6,"2023-04-06","16:25:00",3,"VA",51,0,50,0,0,2000,0,38.9379,-77.1855,38.9379,-77.1855,0,0,0,0,0,59,0,0,0,"EG"
733978,2023,4,6,"2023-04-06","16:29:00",3,"MD",24,0,53,0,0,0,0,38.28,-76.43,38.28,-76.43,0,0,0,0,0,37,0,0,0,"MG"
733979,2023,4,6,"2023-04-06","16:40:00",3,"MD",24,0,52,0,0,4000,0,38.9877,-76.9069,38.9877,-76.9069,0,0,0,0,0,33,0,0,0,"EG"
733980,2023,4,6,"2023-04-06","16:45:00",3,"MD",24,0,55,0,0,0,0,38.8025,-76.0687,38.8025,-76.0687,0,0,0,0,0,41,0,0,0,"MG"
733981,2023,4,6,"2023-04-06","16:55:00",3,"VA",51,0,50,0,0,2000,0,37.29,-77.56,37.29,-77.56,0,0,0,0,0,41,0,0,0,"EG"
733982,2023,4,6,"2023-04-06","17:00:00",3,"VA",51,0,50,0,0,1000,0,38,-76.57,38,-76.57,0,0,0,0,0,133,0,0,0,"EG"
733983,2023,4,6,"2023-04-06","17:00:00",3,"MD",24,0,50,0,0,0,0,39.029,-76.0351,39.029,-76.0351,0,0,0,0,0,35,0,0,0,"EG"
733984,2023,4,6,"2023-04-06","17:00:00",3,"MD",24,0,60,0,0,0,0,38.9198,-76.203,38.9198,-76.203,0,0,0,0,0,35,0,0,0,"MG"
733985,2023,4,6,"2023-04-06","17:05:00",3,"VA",51,0,50,0,0,5000,0,37.3,-77.5,37.3,-77.5,0,0,0,0,0,41,0,0,0,"EG"
733986,2023,4,6,"2023-04-06","17:50:00",3,"MD",24,0,50,0,0,1000,0,38.4,-75.71,38.4,-75.71,0,0,0,0,0,45,0,0,0,"EG"
733987,2023,4,6,"2023-04-06","18:43:00",3,"DE",10,0,50,0,0,0,0,38.96,-75.48,38.96,-75.48,0,0,0,0,0,1,0,0,0,"EG"
733988,2023,4,9,"2023-04-09","16:40:00",3,"TX",48,0,62,0,0,0,0,32.85,-100.54,32.85,-100.54,0,0,0,0,0,151,0,0,0,"MG"
733989,2023,4,9,"2023-04-09","17:10:00",3,"TX",48,0,55,0,0,0,0,34.0932,-102.13,34.0932,-102.13,0,0,0,0,0,279,0,0,0,"MG"
733990,2023,4,9,"2023-04-09","18:53:00",3,"TX",48,0,51,0,0,0,0,33.6698,-101.3677,33.6698,-101.3677,0,0,0,0,0,107,0,0,0,"MG"
733991,2023,4,9,"2023-04-09","19:23:00",3,"TX",48,0,54,0,0,0,0,33.5214,-101.1636,33.5214,-101.1636,0,0,0,0,0,107,0,0,0,"MG"
735224,2023,5,10,"2023-05-10","03:30:00",3,"NE",31,0,56,0,0,0,0,41.07,-103.16,41.07,-103.16,0,0,0,0,0,33,0,0,0,"MG"
735225,2023,5,10,"2023-05-10","12:32:00",3,"TN",47,0,50,0,0,5000,0,35.5611,-89.768,35.5611,-89.768,0,0,0,0,0,167,0,0,0,"EG"
735226,2023,5,10,"2023-05-10","12:35:00",3,"TN",47,0,50,0,0,2000,0,35.5629,-89.8477,35.5629,-89.8477,0,0,0,0,0,167,0,0,0,"EG"
735227,2023,5,10,"2023-05-10","13:45:00",3,"AR",5,0,65,0,0,10000,0,36.0394,-90.4857,36.0394,-90.4857,0,0,0,0,0,55,0,0,0,"EG"
735228,2023,5,10,"2023-05-10","14:15:00",3,"NM",35,0,59,0,0,0,0,36.73,-104.5,36.73,-104.5,0,0,0,0,0,7,0,0,0,"MG"
735229,2023,5,10,"2023-05-10","14:16:00",3,"AL",1,0,52,0,0,1000,0,34.77,-87.67,34.77,-87.67,0,0,0,0,0,33,0,0,0,"EG"
735230,2023,5,10,"2023-05-10","14:17:00",3,"AL",1,0,52,0,0,1000,0,34.7,-87.86,34.7,-87.86,0,0,0,0,0,33,0,0,0,"EG"
735231,2023,5,10,"2023-05-10","14:18:00",3,"AL",1,0,52,0,0,1000,0,34.79,-87.61,34.79,-87.61,0,0,0,0,0,33,0,0,0,"EG"
