"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
646962,2018,4,24,"2018-04-24","19:00:00",3,"TX",48,0,52,0,0,0,0,31.89,-100.3,31.89,-100.3,0,0,0,0,0,81,0,0,0,"EG"
646963,2018,4,25,"2018-04-25","19:15:00",3,"TX",48,0,52,0,0,2000,0,26.38,-98.82,26.38,-98.82,0,0,0,0,0,427,0,0,0,"EG"
646964,2018,4,27,"2018-04-27","16:12:00",3,"OH",39,0,50,0,0,15000,0,41.28,-81.22,41.28,-81.1,0,0,0,0,0,133,0,0,0,"EG"
646965,2018,4,27,"2018-04-27","16:32:00",3,"OH",39,0,50,0,0,20000,0,41.0556,-80.6739,41.0556,-80.6739,0,0,0,0,0,99,0,0,0,"EG"
646966,2018,4,27,"2018-04-27","16:32:00",3,"OH",39,0,50,0,0,5000,0,41.0658,-80.6225,41.0658,-80.6225,0,0,0,0,0,99,0,0,0,"EG"
646967,2018,4,27,"2018-04-27","16:48:00",3,"OH",39,0,50,0,0,1000,0,41.1814,-80.6887,41.1814,-80.6887,0,0,0,0,0,155,0,0,0,"EG"
646968,2018,4,27,"2018-04-27","16:53:00",3,"OH",39,0,50,0,0,25000,0,41.4168,-80.73,41.4333,-80.5769,0,0,0,0,0,155,0,0,0,"EG"
646969,2018,4,27,"2018-04-27","17:02:00",3,"OH",39,0,50,0,0,1000,0,41.3858,-80.5782,41.3858,-80.5782,0,0,0,0,0,155,0,0,0,"EG"
646970,2018,4,27,"2018-04-27","19:20:00",3,"NV",32,0,57,0,0,1e+06,0,40.8599,-115.7418,40.8599,-115.7418,0,0,0,0,0,7,0,0,0,"MG"
646971,2018,4,28,"2018-04-28","16:18:00",3,"NM",35,0,50,0,0,0,0,35.66,-105.14,35.66,-105.14,0,0,0,0,0,47,0,0,0,"MG"
646972,2018,4,28,"2018-04-28","17:00:00",3,"NM",35,0,56,0,0,10000,0,35.082,-106.7465,35.082,-106.7465,0,0,0,0,0,1,0,0,0,"EG"
646973,2018,4,28,"2018-04-28","17:05:00",3,"NM",35,0,52,0,0,0,0,35.2085,-106.6494,35.2085,-106.6494,0,0,0,0,0,1,0,0,0,"EG"
646974,2018,4,29,"2018-04-29","16:15:00",3,"NM",35,0,52,0,0,0,0,35.18,-103.72,35.18,-103.72,0,0,0,0,0,37,0,0,0,"EG"
646975,2018,4,29,"2018-04-29","16:21:00",3,"NM",35,0,53,0,0,0,0,35.18,-103.6,35.18,-103.6,0,0,0,0,0,37,0,0,0,"MG"
646976,2018,4,29,"2018-04-29","18:17:00",3,"MT",30,0,66,0,0,0,0,46.73,-104.97,46.73,-104.97,0,0,0,0,0,79,0,0,0,"MG"
646977,2018,4,29,"2018-04-29","19:00:00",3,"MT",30,0,52,0,0,0,0,47.13,-104.8,47.13,-104.8,0,0,0,0,0,21,0,0,0,"MG"
646978,2018,4,29,"2018-04-29","19:15:00",3,"MT",30,0,50,0,0,0,0,46.08,-104.44,46.08,-104.44,0,0,0,0,0,25,0,0,0,"MG"
646979,2018,4,29,"2018-04-29","19:50:00",3,"TX",48,0,51,0,0,0,0,34.5705,-102.2952,34.5705,-102.2952,0,0,0,0,0,69,0,0,0,"MG"
646980,2018,4,29,"2018-04-29","20:44:00",3,"KS",20,0,50,0,0,0,0,38.48,-101.81,38.48,-101.81,0,0,0,0,0,71,0,0,0,"MG"
646981,2018,4,30,"2018-04-30","17:08:00",3,"NE",31,0,56,0,0,0,0,41.25,-100.06,41.25,-100.06,0,0,0,0,0,41,0,0,0,"MG"
646982,2018,4,30,"2018-04-30","17:45:00",3,"NE",31,0,52,0,0,0,0,41.02,-100.25,41.02,-100.25,0,0,0,0,0,111,0,0,0,"EG"
646983,2018,4,30,"2018-04-30","17:45:00",3,"NE",31,0,52,0,0,0,0,41.06,-100.26,41.06,-100.26,0,0,0,0,0,111,0,0,0,"EG"
646984,2018,4,30,"2018-04-30","18:00:00",3,"NE",31,0,56,0,0,0,0,42.34,-99.08,42.34,-99.08,0,0,0,0,0,89,0,0,0,"EG"
646985,2018,4,30,"2018-04-30","18:40:00",3,"NE",31,0,52,0,0,0,0,42.46,-98.84,42.46,-98.84,0,0,0,0,0,89,0,0,0,"EG"
646986,2018,4,30,"2018-04-30","18:55:00",3,"NE",31,0,52,0,0,0,0,42.83,-98.51,42.83,-98.51,0,0,0,0,0,15,0,0,0,"EG"
646987,2018,4,30,"2018-04-30","19:35:00",3,"SD",46,0,56,0,0,0,0,43,-97.99,43,-97.99,0,0,0,0,0,9,0,0,0,"EG"
645977,2018,4,2,"2018-04-02","13:00:00",3,"UT",49,0,54,0,0,0,0,41.1546,-112.33,41.1546,-112.33,0,0,0,0,0,57,0,0,0,"MG"
645978,2018,4,2,"2018-04-02","13:00:00",3,"UT",49,0,50,0,0,0,0,41.0678,-111.5083,41.0678,-111.5083,0,0,0,0,0,29,0,0,0,"MG"
645979,2018,4,2,"2018-04-02","14:00:00",3,"UT",49,0,50,0,0,0,0,40.1868,-110.4674,40.1868,-110.4674,0,0,0,0,0,13,0,0,0,"MG"
645980,2018,4,2,"2018-04-02","15:00:00",3,"WY",56,0,52,0,0,0,0,41.42,-110.08,41.42,-110.08,0,0,0,0,0,41,0,0,0,"MG"
645981,2018,4,2,"2018-04-02","21:00:00",3,"UT",49,0,53,0,0,0,0,40.3302,-111.9045,40.3302,-111.9045,0,0,0,0,0,49,0,0,0,"MG"
645982,2018,4,3,"2018-04-03","12:15:00",3,"IN",18,0,52,0,0,1000,0,39.1,-86.83,39.1,-86.83,0,0,0,0,0,55,0,0,0,"EG"
645983,2018,4,3,"2018-04-03","13:25:00",3,"TX",48,0,52,0,0,0,0,32.2554,-94.9702,32.2554,-94.9702,0,0,0,0,0,401,0,0,0,"EG"
645984,2018,4,3,"2018-04-03","13:35:00",3,"OH",39,0,50,0,0,2000,0,39.58,-84.76,39.58,-84.76,0,0,0,0,0,135,0,0,0,"EG"
645985,2018,4,3,"2018-04-03","14:20:00",3,"OH",39,0,50,0,0,1000,0,39.65,-84.22,39.65,-84.22,0,0,0,0,0,113,0,0,0,"EG"
645986,2018,4,3,"2018-04-03","14:27:00",3,"OH",39,0,50,0,0,500,0,39.86,-84.22,39.86,-84.22,0,0,0,0,0,113,0,0,0,"EG"
645987,2018,4,3,"2018-04-03","14:33:00",3,"IN",18,0,52,0,0,0,0,38.76,-85.37,38.76,-85.37,0,0,0,0,0,77,0,0,0,"EG"
645988,2018,4,3,"2018-04-03","14:35:00",3,"TX",48,0,61,0,0,0,0,31.7898,-94.7301,31.7898,-94.7301,0,0,0,0,0,347,0,0,0,"EG"
645989,2018,4,3,"2018-04-03","14:40:00",3,"LA",22,0,52,0,0,0,0,32.4429,-93.9756,32.4429,-93.9756,0,0,0,0,0,17,0,0,0,"EG"
645990,2018,4,3,"2018-04-03","14:40:00",3,"OH",39,0,50,0,0,2000,0,39.64,-83.96,39.64,-83.96,0,0,0,0,0,57,0,0,0,"EG"
645991,2018,4,3,"2018-04-03","14:42:00",3,"OH",39,0,50,0,0,15000,0,39.75,-83.94,39.75,-83.94,0,0,0,0,0,57,0,0,0,"EG"
645992,2018,4,3,"2018-04-03","14:45:00",3,"TX",48,0,56,0,0,0,0,31.8253,-94.494,31.8253,-94.494,0,0,0,0,0,347,0,0,0,"EG"
645993,2018,4,3,"2018-04-03","14:45:00",3,"TX",48,0,61,0,0,0,0,31.8233,-94.4936,31.8233,-94.4936,0,0,0,0,0,347,0,0,0,"EG"
645994,2018,4,3,"2018-04-03","14:45:00",3,"TX",48,0,61,0,0,0,0,31.8473,-94.5052,31.8473,-94.5052,0,0,0,0,0,401,0,0,0,"EG"
645995,2018,4,3,"2018-04-03","14:45:00",3,"OH",39,0,50,0,0,4000,0,39.74,-83.94,39.74,-83.94,0,0,0,0,0,57,0,0,0,"EG"
645996,2018,4,3,"2018-04-03","14:48:00",3,"TX",48,0,61,0,0,0,0,32.4734,-94.0572,32.4734,-94.0572,0,0,0,0,0,203,0,0,0,"EG"
645997,2018,4,3,"2018-04-03","14:49:00",3,"TX",48,0,61,0,0,0,0,31.808,-94.8067,31.808,-94.8067,0,0,0,0,0,347,0,0,0,"EG"
645998,2018,4,3,"2018-04-03","14:50:00",3,"LA",22,0,56,0,0,0,0,32.4893,-93.7399,32.4893,-93.7399,0,0,0,0,0,17,0,0,0,"EG"
645999,2018,4,3,"2018-04-03","14:50:00",3,"LA",22,0,56,0,0,0,0,32.613,-93.8854,32.613,-93.8854,0,0,0,0,0,17,0,0,0,"EG"
646000,2018,4,3,"2018-04-03","14:50:00",3,"OH",39,0,70,0,0,25000,0,39.7928,-83.8255,39.7928,-83.8255,0,0,0,0,0,57,0,0,0,"EG"
646001,2018,4,3,"2018-04-03","14:51:00",3,"OH",39,0,65,0,0,1000,0,39.7947,-83.7957,39.7947,-83.7957,0,0,0,0,0,57,0,0,0,"EG"
646002,2018,4,3,"2018-04-03","14:55:00",3,"LA",22,0,60,0,0,0,0,32.5454,-93.7764,32.5454,-93.7764,0,0,0,0,0,17,0,0,0,"EG"
646003,2018,4,3,"2018-04-03","14:55:00",3,"LA",22,0,56,0,0,0,0,32.5062,-93.7705,32.5062,-93.7705,0,0,0,0,0,17,0,0,0,"EG"
646004,2018,4,3,"2018-04-03","14:58:00",3,"TX",48,0,70,0,0,0,0,32.3251,-94.3544,32.3251,-94.3544,0,0,0,0,0,365,0,0,0,"EG"
646005,2018,4,3,"2018-04-03","15:10:00",3,"LA",22,0,52,0,0,0,0,32.5305,-93.5052,32.5305,-93.5052,0,0,0,0,0,15,0,0,0,"EG"
646006,2018,4,3,"2018-04-03","15:10:00",3,"KY",21,0,50,0,0,35000,0,38.7854,-84.9004,38.7854,-84.9004,0,0,0,0,0,77,0,0,0,"EG"
646007,2018,4,3,"2018-04-03","15:12:00",3,"LA",22,0,52,0,0,0,0,31.9737,-94.0006,31.9737,-94.0006,0,0,0,0,0,31,0,0,0,"EG"
646008,2018,4,3,"2018-04-03","15:12:00",3,"LA",22,0,52,0,0,0,0,32.5874,-93.5151,32.5874,-93.5151,0,0,0,0,0,15,0,0,0,"EG"
646009,2018,4,3,"2018-04-03","15:14:00",3,"OH",39,0,61,0,0,10000,0,39.8453,-83.491,39.8453,-83.491,0,0,0,0,0,97,0,0,0,"EG"
646010,2018,4,3,"2018-04-03","15:15:00",3,"OH",39,0,61,0,0,10000,0,39.8327,-83.4654,39.8327,-83.4654,0,0,0,0,0,97,0,0,0,"EG"
646011,2018,4,3,"2018-04-03","15:16:00",3,"OH",39,0,61,0,0,10000,0,39.8735,-83.4254,39.8735,-83.4254,0,0,0,0,0,97,0,0,0,"EG"
646012,2018,4,3,"2018-04-03","15:30:00",3,"LA",22,0,52,0,0,0,0,32.593,-93.3365,32.593,-93.3365,0,0,0,0,0,119,0,0,0,"EG"
646013,2018,4,3,"2018-04-03","15:34:00",3,"LA",22,0,56,0,0,0,0,32.6468,-93.2838,32.6468,-93.2838,0,0,0,0,0,119,0,0,0,"EG"
646014,2018,4,3,"2018-04-03","15:37:00",3,"OH",39,0,50,0,0,3000,0,39.87,-83.07,39.87,-83.07,0,0,0,0,0,49,0,0,0,"EG"
646015,2018,4,3,"2018-04-03","15:38:00",3,"OH",39,0,50,0,0,30000,0,39.9643,-82.9748,39.9643,-82.9748,0,0,0,0,0,49,0,0,0,"EG"
646016,2018,4,3,"2018-04-03","15:44:00",3,"OH",39,0,50,0,0,5000,0,39.8135,-82.8867,39.8135,-82.8867,0,0,0,0,0,49,0,0,0,"EG"
646017,2018,4,3,"2018-04-03","15:46:00",3,"OH",39,0,50,0,0,35000,0,40.58,-83.13,40.5037,-83.0064,0,0,0,0,0,101,0,0,0,"EG"
646018,2018,4,3,"2018-04-03","15:47:00",3,"KY",21,0,56,0,0,15000,0,38.6413,-84.5637,38.6413,-84.5637,0,0,0,0,0,81,0,0,0,"EG"
646019,2018,4,3,"2018-04-03","15:48:00",3,"AR",5,0,61,0,0,5000,0,34.35,-93.46,34.35,-93.46,0,0,0,0,0,97,0,0,0,"EG"
646020,2018,4,3,"2018-04-03","15:48:00",3,"KY",21,0,56,0,0,30000,0,38.64,-84.56,38.64,-84.56,0,0,0,0,0,81,0,0,0,"EG"
646021,2018,4,3,"2018-04-03","15:50:00",3,"LA",22,0,61,0,0,0,0,32.7967,-93.0557,32.7967,-93.0557,0,0,0,0,0,27,0,0,0,"EG"
646022,2018,4,3,"2018-04-03","15:51:00",3,"IL",17,0,50,0,0,1000,0,37.8109,-89.3818,37.8109,-89.3818,0,0,0,0,0,77,0,0,0,"EG"
646023,2018,4,3,"2018-04-03","15:55:00",3,"IL",17,0,63,0,0,0,0,38.02,-89.2392,38.02,-89.2392,0,0,0,0,0,145,0,0,0,"MG"
646024,2018,4,3,"2018-04-03","16:05:00",3,"OH",39,0,50,0,0,10000,0,39.72,-82.6,39.72,-82.6,0,0,0,0,0,45,0,0,0,"EG"
646025,2018,4,3,"2018-04-03","16:06:00",3,"MO",29,0,65,0,0,30000,0,36.7454,-90.3919,36.7404,-90.3821,0,0,0,0,0,23,0,0,0,"EG"
646026,2018,4,3,"2018-04-03","16:12:00",3,"KY",21,0,53,0,0,15000,0,38.49,-84.44,38.49,-84.44,0,0,0,0,0,97,0,0,0,"EG"
646027,2018,4,3,"2018-04-03","16:13:00",3,"AR",5,0,52,0,0,0,0,34.4832,-93.099,34.4832,-93.099,0,0,0,0,0,51,0,0,0,"EG"
646028,2018,4,3,"2018-04-03","16:15:00",3,"KY",21,0,50,0,0,30000,0,38.68,-84.43,38.68,-84.43,0,0,0,0,0,191,0,0,0,"EG"
646029,2018,4,3,"2018-04-03","16:17:00",3,"KY",21,0,52,0,0,250000,0,38.73,-84.09,38.73,-84.09,0,0,0,0,0,23,0,0,0,"EG"
646030,2018,4,3,"2018-04-03","16:17:00",3,"KY",21,0,50,0,0,4000,0,38.68,-84.35,38.68,-84.35,0,0,0,0,0,191,0,0,0,"EG"
646031,2018,4,3,"2018-04-03","16:19:00",3,"KY",21,0,50,0,0,1000,0,38.68,-84.32,38.68,-84.32,0,0,0,0,0,191,0,0,0,"EG"
646032,2018,4,3,"2018-04-03","16:25:00",3,"AR",5,0,59,0,0,0,0,36.4,-90.65,36.4,-90.65,0,0,0,0,0,21,0,0,0,"MG"
646033,2018,4,3,"2018-04-03","16:29:00",3,"MO",29,0,50,0,0,0,0,37.2389,-89.5536,37.2389,-89.5536,0,0,0,0,0,201,0,0,0,"MG"
646034,2018,4,3,"2018-04-03","16:29:00",3,"AR",5,0,50,0,0,0,0,35.6388,-91.1773,35.6388,-91.1773,0,0,0,0,0,67,0,0,0,"MG"
646035,2018,4,3,"2018-04-03","16:30:00",3,"LA",22,0,61,0,0,0,0,32.2712,-92.7277,32.2712,-92.7277,0,0,0,0,0,49,0,0,0,"EG"
646036,2018,4,3,"2018-04-03","16:30:00",3,"LA",22,0,56,0,0,0,0,31.4303,-93.5402,31.4303,-93.5402,0,0,0,0,0,85,0,0,0,"EG"
646037,2018,4,3,"2018-04-03","16:30:00",3,"OH",39,0,50,0,0,2000,0,39.77,-82.09,39.77,-82.09,0,0,0,0,0,127,0,0,0,"EG"
646038,2018,4,3,"2018-04-03","16:38:00",3,"AR",5,0,52,0,0,0,0,33.1088,-92.3573,33.1088,-92.3573,0,0,0,0,0,139,0,0,0,"EG"
646039,2018,4,3,"2018-04-03","16:40:00",3,"AR",5,0,50,0,0,5000,0,36.0473,-90.5598,36.0601,-90.4633,0,0,0,0,0,55,0,0,0,"EG"
646040,2018,4,3,"2018-04-03","16:55:00",3,"LA",22,0,56,0,0,0,0,32.5097,-92.2759,32.5097,-92.2759,0,0,0,0,0,73,0,0,0,"EG"
646041,2018,4,3,"2018-04-03","16:57:00",3,"OH",39,0,50,0,0,2500,0,39.91,-81.51,39.91,-81.51,0,0,0,0,0,59,0,0,0,"EG"
646042,2018,4,3,"2018-04-03","17:00:00",3,"AR",5,0,55,0,0,85000,0,33.17,-91.94,33.1121,-91.5059,0,0,0,0,0,3,0,0,0,"EG"
646043,2018,4,3,"2018-04-03","17:05:00",3,"IN",18,0,56,0,0,7000,0,40.41,-86.87,40.41,-86.87,0,0,0,0,0,157,0,0,0,"EG"
646044,2018,4,3,"2018-04-03","17:10:00",3,"KY",21,0,60,0,0,0,0,37.48,-86.85,37.48,-86.85,0,0,0,0,0,183,0,0,0,"MG"
646045,2018,4,3,"2018-04-03","17:10:00",3,"AR",5,0,50,0,0,5000,0,35.7394,-90.5756,35.748,-90.5358,0,0,0,0,0,31,0,0,0,"EG"
646046,2018,4,3,"2018-04-03","17:13:00",3,"LA",22,0,54,0,0,30000,0,32.86,-91.82,32.8986,-91.7988,0,0,0,0,0,67,0,0,0,"EG"
646047,2018,4,3,"2018-04-03","17:14:00",3,"LA",22,0,54,0,0,45000,0,32.7704,-91.927,32.7734,-91.8756,0,0,0,0,0,67,0,0,0,"EG"
646048,2018,4,3,"2018-04-03","17:15:00",3,"LA",22,0,56,0,0,0,0,31.6894,-92.9008,31.6894,-92.9008,0,0,0,0,0,43,0,0,0,"EG"
646049,2018,4,3,"2018-04-03","17:15:00",3,"IN",18,0,48,0,0,100,0,40.4749,-86.7613,40.4749,-86.7613,0,0,0,0,0,157,0,0,0,"EG"
646050,2018,4,3,"2018-04-03","17:18:00",3,"LA",22,0,52,0,0,0,0,32.3259,-92.222,32.3259,-92.222,0,0,0,0,0,73,0,0,0,"EG"
646051,2018,4,3,"2018-04-03","17:20:00",3,"KY",21,0,54,0,0,0,0,37.77,-86.43,37.77,-86.43,0,0,0,0,0,27,0,0,0,"MG"
646052,2018,4,3,"2018-04-03","17:20:00",3,"LA",22,0,50,0,0,0,0,32.5049,-92.0357,32.5049,-92.0357,0,0,0,0,0,73,0,0,0,"MG"
646053,2018,4,3,"2018-04-03","17:25:00",3,"KY",21,0,53,0,0,15000,0,37.78,-86.35,37.78,-86.35,0,0,0,0,0,27,0,0,0,"EG"
646054,2018,4,3,"2018-04-03","17:30:00",3,"AR",5,0,60,0,0,170000,0,33.24,-91.37,33.2876,-91.1533,0,0,0,0,0,17,0,0,0,"EG"
646055,2018,4,3,"2018-04-03","17:31:00",3,"LA",22,0,50,0,0,5000,0,32.38,-91.9,32.38,-91.9,0,0,0,0,0,83,0,0,0,"EG"
646056,2018,4,3,"2018-04-03","17:35:00",3,"IN",18,0,52,0,0,0,0,39.07,-87.41,39.07,-87.41,0,0,0,0,0,153,0,0,0,"EG"
646057,2018,4,3,"2018-04-03","17:35:00",3,"AR",5,0,50,0,0,20000,0,35.9978,-89.9105,35.996,-89.883,0,0,0,0,0,93,0,0,0,"EG"
646058,2018,4,3,"2018-04-03","17:35:00",3,"LA",22,0,78,0,0,75000,0,32.3552,-91.8766,32.3631,-91.7386,0,0,0,0,0,83,0,0,0,"EG"
646059,2018,4,3,"2018-04-03","17:40:00",3,"LA",22,0,50,0,0,5000,0,32.3489,-91.7791,32.3489,-91.7791,0,0,0,0,0,83,0,0,0,"EG"
646060,2018,4,3,"2018-04-03","17:40:00",3,"OH",39,0,50,0,0,5000,0,40.02,-81.07,40.02,-81.07,0,0,0,0,0,13,0,0,0,"EG"
646061,2018,4,3,"2018-04-03","17:42:00",3,"MO",29,0,61,0,0,10000,0,36.78,-89.38,36.78,-89.38,0,0,0,0,0,133,0,0,0,"EG"
646062,2018,4,3,"2018-04-03","17:44:00",3,"LA",22,0,55,0,0,20000,0,32.74,-91.42,32.68,-91.45,0,0,0,0,0,123,0,0,0,"EG"
646063,2018,4,3,"2018-04-03","17:45:00",3,"AR",5,0,50,0,0,0,0,35.889,-89.9135,35.8892,-89.9084,0,0,0,0,0,93,0,0,0,"EG"
646064,2018,4,3,"2018-04-03","17:46:00",3,"IN",18,0,52,0,0,15000,0,39.16,-87.2,39.16,-87.2,0,0,0,0,0,55,0,0,0,"EG"
646065,2018,4,3,"2018-04-03","17:47:00",3,"KY",21,0,53,0,0,25000,0,37.53,-86.34,37.53,-86.34,0,0,0,0,0,85,0,0,0,"EG"
646066,2018,4,3,"2018-04-03","17:47:00",3,"IN",18,0,56,0,0,20000,0,39.17,-87.21,39.17,-87.21,0,0,0,0,0,21,0,0,0,"EG"
646067,2018,4,3,"2018-04-03","17:47:00",3,"IN",18,0,52,0,0,1000,0,39.07,-87.28,39.07,-87.28,0,0,0,0,0,153,0,0,0,"EG"
646068,2018,4,3,"2018-04-03","17:50:00",3,"IN",18,0,55,0,0,5000,0,38.13,-85.97,38.13,-85.97,0,0,0,0,0,61,0,0,0,"EG"
646069,2018,4,3,"2018-04-03","17:53:00",3,"KY",21,0,74,0,0,75000,0,37.54,-86.29,37.54,-86.29,0,0,0,0,0,85,0,0,0,"EG"
646070,2018,4,3,"2018-04-03","17:53:00",3,"IN",18,0,56,0,0,5000,0,40.2282,-86.4321,40.2282,-86.4321,0,0,0,0,0,23,0,0,0,"EG"
646071,2018,4,3,"2018-04-03","17:54:00",3,"LA",22,0,55,0,0,35000,0,32.86,-91.22,32.71,-91.14,0,0,0,0,0,35,0,0,0,"EG"
646072,2018,4,3,"2018-04-03","17:55:00",3,"LA",22,0,50,0,0,5000,0,32.42,-91.58,32.42,-91.58,0,0,0,0,0,83,0,0,0,"EG"
646073,2018,4,3,"2018-04-03","17:55:00",3,"MS",28,0,60,0,0,50000,0,33.3991,-91.0691,33.4001,-91.0006,0,0,0,0,0,151,0,0,0,"EG"
646074,2018,4,3,"2018-04-03","17:57:00",3,"KY",21,0,53,0,0,0,0,37.48,-86.29,37.48,-86.29,0,0,0,0,0,85,0,0,0,"EG"
646075,2018,4,3,"2018-04-03","18:00:00",3,"MS",28,0,60,0,0,0,0,33.48,-90.99,33.48,-90.99,0,0,0,0,0,151,0,0,0,"MG"
646076,2018,4,3,"2018-04-03","18:00:00",3,"KY",21,0,55,0,0,25000,0,37.2,-86.27,37.2,-86.27,0,0,0,0,0,61,0,0,0,"EG"
646077,2018,4,3,"2018-04-03","18:00:00",3,"KY",21,0,53,0,0,10000,0,37.28,-86.28,37.28,-86.28,0,0,0,0,0,61,0,0,0,"EG"
646078,2018,4,3,"2018-04-03","18:00:00",3,"KY",21,0,53,0,0,25000,0,37.29,-86.28,37.29,-86.28,0,0,0,0,0,61,0,0,0,"EG"
646079,2018,4,3,"2018-04-03","18:05:00",3,"PA",42,0,50,0,0,5000,0,40.32,-80.49,40.32,-80.49,0,0,0,0,0,125,0,0,0,"EG"
646080,2018,4,3,"2018-04-03","18:08:00",3,"MS",28,0,50,0,0,10000,0,33.4,-90.9,33.4,-90.9,0,0,0,0,0,151,0,0,0,"EG"
646081,2018,4,3,"2018-04-03","18:08:00",3,"KY",21,0,78,0,0,1e+05,0,37.29,-86.29,37.29,-86.29,0,0,0,0,0,61,0,0,0,"EG"
646082,2018,4,3,"2018-04-03","18:08:00",3,"PA",42,0,50,0,0,2500,0,40.3457,-80.4498,40.3457,-80.4498,0,0,0,0,0,125,0,0,0,"EG"
646083,2018,4,3,"2018-04-03","18:09:00",3,"OH",39,0,50,0,0,500,0,38.9,-82.57,38.9,-82.57,0,0,0,0,0,79,0,0,0,"EG"
646084,2018,4,3,"2018-04-03","18:10:00",3,"WV",54,0,50,0,0,2500,0,39.83,-80.57,39.83,-80.57,0,0,0,0,0,51,0,0,0,"EG"
646085,2018,4,3,"2018-04-03","18:13:00",3,"LA",22,0,52,0,0,75000,0,32.61,-91.18,32.61,-91.18,0,0,0,0,0,35,0,0,0,"EG"
646086,2018,4,3,"2018-04-03","18:15:00",3,"MS",28,0,54,0,0,20000,0,33.7056,-90.7245,33.7387,-90.7141,0,0,0,0,0,11,0,0,0,"EG"
646087,2018,4,3,"2018-04-03","18:19:00",3,"KY",21,0,55,1,0,20000,0,37.54,-85.94,37.54,-85.94,0,0,0,0,0,93,0,0,0,"EG"
646088,2018,4,3,"2018-04-03","18:20:00",3,"KY",21,0,53,0,0,50000,0,37.54,-85.88,37.54,-85.88,0,0,0,0,0,93,0,0,0,"EG"
646089,2018,4,3,"2018-04-03","18:23:00",3,"KY",21,0,55,0,0,75000,0,37.58,-85.89,37.58,-85.89,0,0,0,0,0,93,0,0,0,"EG"
646090,2018,4,3,"2018-04-03","18:29:00",3,"KY",21,0,74,0,0,2e+05,0,37.55,-85.78,37.55,-85.78,0,0,0,0,0,123,0,0,0,"EG"
646091,2018,4,3,"2018-04-03","18:29:00",3,"MS",28,0,50,0,0,5000,0,33.66,-90.52,33.66,-90.52,0,0,0,0,0,133,0,0,0,"EG"
646092,2018,4,3,"2018-04-03","18:30:00",3,"KY",21,0,55,0,0,75000,0,37.44,-86.17,37.44,-86.17,0,0,0,0,0,85,0,0,0,"EG"
646093,2018,4,3,"2018-04-03","18:30:00",3,"OH",39,0,50,0,0,20000,0,38.93,-82.28,38.93,-82.28,0,0,0,0,0,53,0,0,0,"EG"
646094,2018,4,3,"2018-04-03","18:30:00",3,"PA",42,0,50,0,0,5000,0,40.33,-80.13,40.33,-80.13,0,0,0,0,0,3,0,0,0,"EG"
646095,2018,4,3,"2018-04-03","18:33:00",3,"KY",21,0,55,0,0,0,0,37.57,-85.73,37.57,-85.73,0,0,0,0,0,123,0,0,0,"EG"
646096,2018,4,3,"2018-04-03","18:34:00",3,"KY",21,0,55,0,0,25000,0,37.58,-85.71,37.58,-85.71,0,0,0,0,0,123,0,0,0,"EG"
646097,2018,4,3,"2018-04-03","18:35:00",3,"KY",21,0,55,0,0,25000,0,37.6,-85.91,37.6,-85.91,0,0,0,0,0,93,0,0,0,"EG"
646098,2018,4,3,"2018-04-03","18:38:00",3,"WV",54,0,50,0,0,1000,0,38.85,-82.13,38.85,-82.13,0,0,0,0,0,53,0,0,0,"EG"
646099,2018,4,3,"2018-04-03","18:38:00",3,"WV",54,0,50,0,0,5000,0,38.86,-82.13,38.86,-82.13,0,0,0,0,0,53,0,0,0,"EG"
646100,2018,4,3,"2018-04-03","18:40:00",3,"KY",21,0,57,0,0,0,0,37.55,-85.7,37.55,-85.7,0,0,0,0,0,123,0,0,0,"MG"
646101,2018,4,3,"2018-04-03","18:40:00",3,"WV",54,0,50,0,0,5000,0,38.86,-82.07,38.86,-82.07,0,0,0,0,0,53,0,0,0,"EG"
646102,2018,4,3,"2018-04-03","18:41:00",3,"MS",28,0,55,0,0,12000,0,33.08,-90.53,33.08,-90.53,0,0,0,0,0,53,0,0,0,"EG"
646103,2018,4,3,"2018-04-03","18:41:00",3,"KY",21,0,55,0,0,0,0,37.57,-85.59,37.57,-85.59,0,0,0,0,0,179,0,0,0,"EG"
646104,2018,4,3,"2018-04-03","18:41:00",3,"PA",42,0,50,0,0,500,0,40.31,-79.96,40.31,-79.96,0,0,0,0,0,3,0,0,0,"EG"
646105,2018,4,3,"2018-04-03","18:44:00",3,"MS",28,0,55,0,0,15000,0,32.87,-90.47,32.87,-90.47,0,0,0,0,0,163,0,0,0,"EG"
646106,2018,4,3,"2018-04-03","18:44:00",3,"LA",22,0,50,0,0,2000,0,30.94,-92.94,30.94,-92.94,0,0,0,0,0,115,0,0,0,"EG"
646107,2018,4,3,"2018-04-03","18:45:00",3,"MS",28,0,54,0,0,30000,0,33.492,-90.3211,33.492,-90.3211,0,0,0,0,0,83,0,0,0,"EG"
646108,2018,4,3,"2018-04-03","18:45:00",3,"TN",47,0,55,0,0,20000,0,36.1444,-88.6746,36.2238,-88.5862,0,0,0,0,0,183,0,0,0,"EG"
646109,2018,4,3,"2018-04-03","18:47:00",3,"KY",21,0,55,0,0,75000,0,37.52,-85.89,37.52,-85.89,0,0,0,0,0,93,0,0,0,"EG"
