"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
663721,2019,5,18,"2019-05-18","14:43:00",3,"MO",29,0,52,0,0,2000,0,37.81,-93.5,37.81,-93.5,0,0,0,0,0,167,0,0,0,"EG"
663722,2019,5,18,"2019-05-18","14:44:00",3,"MO",29,0,52,0,0,3000,0,37.02,-93.21,37.0204,-93.2086,0,0,0,0,0,43,0,0,0,"EG"
663723,2019,5,18,"2019-05-18","14:44:00",3,"MO",29,0,74,0,0,35000,0,37.44,-93.25,37.4444,-93.2599,0,0,0,0,0,167,0,0,0,"EG"
663724,2019,5,18,"2019-05-18","14:44:00",3,"MO",29,0,52,0,0,15000,0,37.4489,-93.259,37.4484,-93.257,0,0,0,0,0,167,0,0,0,"EG"
663725,2019,5,18,"2019-05-18","14:44:00",3,"TX",48,0,50,0,0,0,0,32.3757,-96.4917,32.3757,-96.4917,0,0,0,0,0,139,0,0,0,"EG"
663726,2019,5,18,"2019-05-18","14:46:00",3,"TX",48,0,50,0,0,5000,0,33.27,-95.7,33.27,-95.7,0,0,0,0,0,223,0,0,0,"EG"
663727,2019,5,18,"2019-05-18","14:46:00",3,"MO",29,0,52,0,0,12000,0,36.74,-93.03,36.74,-93.03,0,0,0,0,0,213,0,0,0,"EG"
663728,2019,5,18,"2019-05-18","14:47:00",3,"TX",48,0,55,0,0,10000,0,32.28,-96.55,32.28,-96.55,0,0,0,0,0,139,0,0,0,"EG"
663729,2019,5,18,"2019-05-18","14:48:00",3,"MO",29,0,52,0,0,0,0,37.21,-93.17,37.2075,-93.17,0,0,0,0,0,77,0,0,0,"EG"
663730,2019,5,18,"2019-05-18","14:51:00",3,"MO",29,0,52,0,0,5000,0,36.78,-92.91,36.78,-92.91,0,0,0,0,0,213,0,0,0,"EG"
663731,2019,5,18,"2019-05-18","14:55:00",3,"MO",29,0,52,0,0,0,0,36.79,-92.83,36.79,-92.83,0,0,0,0,0,213,0,0,0,"EG"
663732,2019,5,18,"2019-05-18","14:55:00",3,"TX",48,0,60,0,0,25000,0,32.63,-96.18,32.63,-96.18,0,0,0,0,0,257,0,0,0,"EG"
663733,2019,5,18,"2019-05-18","14:58:00",3,"TX",48,0,55,0,0,5000,0,32.66,-96.11,32.66,-96.11,0,0,0,0,0,257,0,0,0,"EG"
663734,2019,5,18,"2019-05-18","14:59:00",3,"AR",5,0,61,0,0,0,0,33.8058,-93.3869,33.8058,-93.3869,0,0,0,0,0,99,0,0,0,"EG"
663735,2019,5,18,"2019-05-18","15:00:00",3,"AR",5,0,61,0,0,0,0,33.8411,-93.3826,33.8411,-93.3826,0,0,0,0,0,99,0,0,0,"EG"
663736,2019,5,18,"2019-05-18","15:06:00",3,"AR",5,0,61,0,0,0,0,34.26,-93.11,34.26,-93.11,0,0,0,0,0,59,0,0,0,"EG"
663737,2019,5,18,"2019-05-18","15:12:00",3,"AR",5,0,52,0,0,0,0,34.32,-93.17,34.32,-93.17,0,0,0,0,0,59,0,0,0,"EG"
663738,2019,5,18,"2019-05-18","15:15:00",3,"MO",29,0,52,0,0,5000,0,36.95,-92.66,36.95,-92.66,0,0,0,0,0,67,0,0,0,"EG"
663739,2019,5,18,"2019-05-18","15:15:00",3,"TX",48,0,52,0,0,0,0,32.7,-95.88,32.7,-95.88,0,0,0,0,0,467,0,0,0,"EG"
663740,2019,5,18,"2019-05-18","15:15:00",3,"TX",48,0,50,0,0,0,0,33.2515,-95.7659,33.2515,-95.7659,0,0,0,0,0,223,0,0,0,"EG"
663741,2019,5,18,"2019-05-18","15:17:00",3,"MO",29,0,52,0,0,0,0,36.98,-92.71,36.9644,-92.682,0,0,0,0,0,67,0,0,0,"EG"
663742,2019,5,18,"2019-05-18","15:21:00",3,"MO",29,0,52,0,0,0,0,36.55,-92.49,36.542,-92.4967,0,0,0,0,0,153,0,0,0,"EG"
663743,2019,5,18,"2019-05-18","15:21:00",3,"MO",29,0,52,0,0,0,0,36.5838,-92.683,36.7759,-92.2209,0,0,0,0,0,153,0,0,0,"EG"
663744,2019,5,18,"2019-05-18","15:27:00",3,"MD",24,0,70,0,0,0,0,39.67,-77.92,39.67,-77.92,0,0,0,0,0,43,0,0,0,"EG"
663745,2019,5,18,"2019-05-18","15:28:00",3,"MD",24,0,61,0,0,0,0,39.66,-77.93,39.66,-77.93,0,0,0,0,0,43,0,0,0,"EG"
663746,2019,5,18,"2019-05-18","15:30:00",3,"TX",48,0,55,0,0,7000,0,32.92,-95.88,32.92,-95.88,0,0,0,0,0,379,0,0,0,"EG"
663747,2019,5,18,"2019-05-18","15:34:00",3,"MO",29,0,52,0,0,0,0,37.68,-92.67,37.68,-92.67,0,0,0,0,0,105,0,0,0,"EG"
663748,2019,5,18,"2019-05-18","15:41:00",3,"MO",29,0,52,0,0,5000,0,36.98,-92.22,36.98,-92.22,0,0,0,0,0,67,0,0,0,"EG"
663749,2019,5,18,"2019-05-18","15:41:00",3,"TX",48,0,50,0,0,5000,0,32.9311,-95.8705,32.9311,-95.8705,0,0,0,0,0,379,0,0,0,"EG"
663750,2019,5,18,"2019-05-18","15:44:00",3,"TN",47,0,50,0,0,0,0,36.28,-82.35,36.28,-82.35,0,0,0,0,0,179,0,0,0,"EG"
663751,2019,5,18,"2019-05-18","15:45:00",3,"MD",24,0,50,0,0,0,0,39.6,-77.83,39.6,-77.83,0,0,0,0,0,43,0,0,0,"EG"
663752,2019,5,18,"2019-05-18","15:45:00",3,"MO",29,0,51,0,0,0,0,37.13,-92.26,37.13,-92.26,0,0,0,0,0,229,0,0,0,"EG"
663753,2019,5,18,"2019-05-18","15:46:00",3,"MD",24,0,61,0,0,0,0,39.6,-77.82,39.6,-77.82,0,0,0,0,0,43,0,0,0,"EG"
663754,2019,5,18,"2019-05-18","15:50:00",3,"TX",48,0,70,0,0,0,0,32.7908,-95.6415,32.7908,-95.6415,0,0,0,0,0,499,0,0,0,"EG"
663755,2019,5,18,"2019-05-18","15:50:00",3,"MO",29,0,52,0,0,2500,0,37.9,-92.52,37.9,-92.52,0,0,0,0,0,29,0,0,0,"EG"
663756,2019,5,18,"2019-05-18","15:51:00",3,"MO",29,0,52,0,0,0,0,38.1,-92.82,38.1,-92.82,0,0,0,0,0,29,0,0,0,"EG"
663757,2019,5,18,"2019-05-18","15:54:00",3,"MO",29,0,52,0,0,25000,0,38.0906,-92.7618,38.0906,-92.7618,0,0,0,0,0,29,0,0,0,"EG"
663758,2019,5,18,"2019-05-18","15:55:00",3,"KS",20,0,50,0,0,0,0,37.48,-100.83,37.48,-100.83,0,0,0,0,0,81,0,0,0,"MG"
663759,2019,5,18,"2019-05-18","15:56:00",3,"MO",29,0,52,0,0,10000,0,38.18,-92.78,38.18,-92.78,0,0,0,0,0,29,0,0,0,"EG"
663760,2019,5,18,"2019-05-18","16:00:00",3,"TX",48,0,50,0,0,3000,0,32.9932,-95.38,32.9932,-95.38,0,0,0,0,0,223,0,0,0,"EG"
663761,2019,5,18,"2019-05-18","16:01:00",3,"TN",47,0,50,0,0,0,0,36.3,-82.37,36.3,-82.37,0,0,0,0,0,179,0,0,0,"EG"
663762,2019,5,18,"2019-05-18","16:05:00",3,"TX",48,0,56,0,0,1000,0,32.08,-95.58,32.08,-95.58,0,0,0,0,0,213,0,0,0,"EG"
663763,2019,5,18,"2019-05-18","16:05:00",3,"KY",21,0,51,0,0,0,0,37.0764,-84.5791,37.0764,-84.5791,0,0,0,0,0,199,0,0,0,"EG"
663764,2019,5,18,"2019-05-18","16:06:00",3,"AR",5,0,61,0,0,20000,0,34.67,-92.38,34.67,-92.38,0,0,0,0,0,119,0,0,0,"EG"
663765,2019,5,18,"2019-05-18","16:07:00",3,"MO",29,0,52,0,0,10000,0,38.23,-92.6,38.23,-92.6,0,0,0,0,0,131,0,0,0,"EG"
663766,2019,5,18,"2019-05-18","16:07:00",3,"TX",48,0,70,0,0,0,0,32.9543,-95.2843,32.9543,-95.2843,0,0,0,0,0,499,0,0,0,"EG"
663767,2019,5,18,"2019-05-18","16:10:00",3,"AR",5,0,61,0,0,0,0,34.67,-92.35,34.67,-92.35,0,0,0,0,0,119,0,0,0,"EG"
663768,2019,5,18,"2019-05-18","16:10:00",3,"AR",5,0,52,0,0,0,0,34.67,-92.35,34.67,-92.35,0,0,0,0,0,119,0,0,0,"EG"
663769,2019,5,18,"2019-05-18","16:13:00",3,"TN",47,0,50,0,0,0,0,35.82,-84.05,35.82,-84.05,0,0,0,0,0,9,0,0,0,"EG"
663770,2019,5,18,"2019-05-18","16:13:00",3,"TN",47,0,53,0,0,0,0,35.81,-83.99,35.81,-83.99,0,0,0,0,0,9,0,0,0,"MG"
663771,2019,5,18,"2019-05-18","16:15:00",3,"AR",5,0,52,0,0,0,0,33.75,-92.56,33.75,-92.56,0,0,0,0,0,13,0,0,0,"EG"
663772,2019,5,18,"2019-05-18","16:25:00",3,"TN",47,0,50,0,0,0,0,35.85,-83.75,35.85,-83.75,0,0,0,0,0,155,0,0,0,"EG"
663773,2019,5,18,"2019-05-18","16:25:00",3,"TN",47,0,50,0,0,0,0,35.81,-83.72,35.81,-83.72,0,0,0,0,0,155,0,0,0,"EG"
663774,2019,5,18,"2019-05-18","16:30:00",3,"AR",5,0,52,0,0,0,0,34.66,-92.04,34.66,-92.04,0,0,0,0,0,85,0,0,0,"EG"
663775,2019,5,18,"2019-05-18","16:31:00",3,"TN",47,0,50,0,0,0,0,35.92,-84.04,35.92,-84.04,0,0,0,0,0,93,0,0,0,"EG"
663776,2019,5,18,"2019-05-18","16:34:00",3,"AR",5,0,52,0,0,0,0,34.63,-91.91,34.63,-91.91,0,0,0,0,0,85,0,0,0,"EG"
663777,2019,5,18,"2019-05-18","16:35:00",3,"VA",51,0,50,0,0,0,0,38.58,-77.57,38.58,-77.57,0,0,0,0,0,61,0,0,0,"EG"
663778,2019,5,18,"2019-05-18","16:35:00",3,"MO",29,0,61,0,0,0,0,38.3726,-92.3967,38.5759,-92.1712,0,0,0,0,0,51,0,0,0,"EG"
663779,2019,5,18,"2019-05-18","16:36:00",3,"AR",5,0,52,0,0,0,0,34.63,-91.91,34.63,-91.91,0,0,0,0,0,85,0,0,0,"EG"
663780,2019,5,18,"2019-05-18","16:36:00",3,"AR",5,0,52,0,0,0,0,34.84,-92.01,34.84,-92.01,0,0,0,0,0,85,0,0,0,"EG"
663781,2019,5,18,"2019-05-18","16:37:00",3,"TN",47,0,50,0,0,0,0,35.89,-83.76,35.89,-83.76,0,0,0,0,0,155,0,0,0,"EG"
663782,2019,5,18,"2019-05-18","16:37:00",3,"AR",5,0,52,0,0,0,0,35.91,-91.55,35.91,-91.55,0,0,0,0,0,63,0,0,0,"EG"
663783,2019,5,18,"2019-05-18","16:38:00",3,"MO",29,0,52,0,0,0,0,37.46,-91.68,37.46,-91.68,0,0,0,0,0,65,0,0,0,"EG"
663784,2019,5,18,"2019-05-18","16:40:00",3,"MO",29,0,61,0,0,0,0,38.3114,-92.1659,38.4564,-91.9242,0,0,0,0,0,151,0,0,0,"EG"
663785,2019,5,18,"2019-05-18","16:42:00",3,"AR",5,0,61,0,0,0,0,34.65,-91.91,34.65,-91.91,0,0,0,0,0,85,0,0,0,"EG"
663786,2019,5,18,"2019-05-18","16:43:00",3,"VA",51,0,61,0,0,0,0,38.57,-77.56,38.57,-77.56,0,0,0,0,0,61,0,0,0,"EG"
663787,2019,5,18,"2019-05-18","16:43:00",3,"TN",47,0,50,0,0,0,0,35.97,-83.96,35.97,-83.96,0,0,0,0,0,93,0,0,0,"EG"
663788,2019,5,18,"2019-05-18","16:44:00",3,"OH",39,0,50,0,0,0,0,40.35,-80.69,40.35,-80.69,0,0,0,0,0,81,0,0,0,"EG"
663789,2019,5,18,"2019-05-18","16:45:00",3,"KS",20,0,56,0,0,0,0,38.02,-100.86,38.02,-100.86,0,0,0,0,0,55,0,0,0,"EG"
663790,2019,5,18,"2019-05-18","16:48:00",3,"AR",5,0,52,0,0,0,0,34.67,-91.81,34.67,-91.81,0,0,0,0,0,85,0,0,0,"EG"
663791,2019,5,18,"2019-05-18","16:51:00",3,"OH",39,0,50,0,0,0,0,40.37,-80.65,40.37,-80.65,0,0,0,0,0,81,0,0,0,"EG"
663792,2019,5,18,"2019-05-18","16:54:00",3,"AR",5,0,52,0,0,0,0,34.6,-91.88,34.6,-91.88,0,0,0,0,0,85,0,0,0,"EG"
663793,2019,5,18,"2019-05-18","16:58:00",3,"MO",29,0,52,0,0,2000,0,37.95,-91.74,37.95,-91.74,0,0,0,0,0,161,0,0,0,"EG"
663794,2019,5,18,"2019-05-18","17:00:00",3,"MO",29,0,61,0,0,0,0,38.5863,-92.0381,38.5863,-92.0381,0,0,0,0,0,27,0,0,0,"EG"
663795,2019,5,18,"2019-05-18","17:10:00",3,"MD",24,0,50,0,0,0,0,39.38,-77.38,39.38,-77.38,0,0,0,0,0,21,0,0,0,"EG"
663796,2019,5,18,"2019-05-18","17:10:00",3,"TN",47,0,50,0,0,0,0,36.16,-83.75,36.16,-83.75,0,0,0,0,0,93,0,0,0,"EG"
663797,2019,5,18,"2019-05-18","17:13:00",3,"AR",5,0,61,0,0,0,0,34.01,-92.88,34.01,-92.88,0,0,0,0,0,39,0,0,0,"EG"
663798,2019,5,18,"2019-05-18","17:14:00",3,"PA",42,0,50,0,0,0,0,40.43,-80.43,40.43,-80.43,0,0,0,0,0,125,0,0,0,"EG"
663799,2019,5,18,"2019-05-18","17:19:00",3,"MO",29,0,65,0,0,0,0,38.8452,-91.9621,38.9437,-91.9408,0,0,0,0,0,27,0,0,0,"EG"
663800,2019,5,18,"2019-05-18","17:24:00",3,"AR",5,0,61,0,0,0,0,34.85,-91.41,34.85,-91.41,0,0,0,0,0,1,0,0,0,"EG"
663801,2019,5,18,"2019-05-18","17:25:00",3,"TN",47,0,50,0,0,0,0,36.29,-82.62,36.29,-82.62,0,0,0,0,0,179,0,0,0,"EG"
663802,2019,5,18,"2019-05-18","17:26:00",3,"TN",47,0,50,0,0,0,0,36.26,-83.09,36.26,-83.09,0,0,0,0,0,73,0,0,0,"EG"
663803,2019,5,18,"2019-05-18","17:35:00",3,"MO",29,0,56,0,0,0,0,39.1633,-91.9058,39.1737,-91.8732,0,0,0,0,0,7,0,0,0,"EG"
663804,2019,5,18,"2019-05-18","17:40:00",3,"MO",29,0,61,0,0,0,0,38.4581,-91.3806,38.4581,-91.3806,0,0,0,0,0,73,0,0,0,"EG"
663805,2019,5,18,"2019-05-18","17:50:00",3,"TN",47,0,50,0,0,0,0,36.41,-83.01,36.41,-83.01,0,0,0,0,0,73,0,0,0,"EG"
663806,2019,5,18,"2019-05-18","17:51:00",3,"OH",39,0,50,0,0,15000,0,39.86,-82.97,39.86,-82.97,0,0,0,0,0,49,0,0,0,"EG"
663807,2019,5,18,"2019-05-18","17:55:00",3,"TX",48,0,52,0,0,0,0,33.3727,-94.2953,33.3727,-94.2953,0,0,0,0,0,37,0,0,0,"EG"
663808,2019,5,18,"2019-05-18","18:10:00",3,"TX",48,0,65,0,0,0,0,32.3163,-94.5118,32.3163,-94.5118,0,0,0,0,0,401,0,0,0,"EG"
663809,2019,5,18,"2019-05-18","18:13:00",3,"SC",45,0,60,0,0,0,0,33.96,-81.64,33.96,-81.64,0,0,0,0,0,81,0,0,0,"EG"
663810,2019,5,18,"2019-05-18","18:16:00",3,"KS",20,0,61,0,0,0,0,38.3,-98.2,38.3,-98.2,0,0,0,0,0,159,0,0,0,"EG"
663811,2019,5,18,"2019-05-18","18:19:00",3,"KS",20,0,70,0,0,0,0,38.39,-98.25,38.39,-98.25,0,0,0,0,0,159,0,0,0,"EG"
663812,2019,5,18,"2019-05-18","18:20:00",3,"MD",24,0,50,0,0,0,0,39.25,-77.06,39.25,-77.06,0,0,0,0,0,27,0,0,0,"EG"
663813,2019,5,18,"2019-05-18","18:20:00",3,"TX",48,0,61,0,0,0,0,32.494,-94.4074,32.494,-94.4074,0,0,0,0,0,203,0,0,0,"EG"
663814,2019,5,18,"2019-05-18","18:35:00",3,"OH",39,0,50,0,0,1000,0,40.1079,-82.5,40.1079,-82.5,0,0,0,0,0,89,0,0,0,"EG"
663815,2019,5,18,"2019-05-18","18:45:00",3,"VA",51,0,50,0,0,0,0,36.66,-83.07,36.66,-83.07,0,0,0,0,0,105,0,0,0,"EG"
663816,2019,5,18,"2019-05-18","18:49:00",3,"KS",20,0,52,0,0,0,0,38.49,-98.09,38.49,-98.09,0,0,0,0,0,159,0,0,0,"EG"
663817,2019,5,18,"2019-05-18","18:50:00",3,"VA",51,0,50,0,0,0,0,36.69,-83.11,36.69,-83.11,0,0,0,0,0,105,0,0,0,"EG"
663818,2019,5,18,"2019-05-18","18:53:00",3,"AR",5,0,50,0,0,3000,0,34.9547,-90.4605,34.9656,-90.451,0,0,0,0,0,123,0,0,0,"EG"
663819,2019,5,18,"2019-05-18","19:10:00",3,"LA",22,0,56,0,0,0,0,32.7506,-93.845,32.7506,-93.845,0,0,0,0,0,17,0,0,0,"EG"
663820,2019,5,18,"2019-05-18","19:10:00",3,"AR",5,0,52,0,0,0,0,33.3295,-93.579,33.3295,-93.579,0,0,0,0,0,73,0,0,0,"EG"
663821,2019,5,18,"2019-05-18","19:13:00",3,"KS",20,0,52,0,0,0,0,38.52,-97.83,38.52,-97.83,0,0,0,0,0,113,0,0,0,"EG"
663822,2019,5,18,"2019-05-18","19:13:00",3,"KS",20,0,61,0,0,0,0,37.52,-98.28,37.52,-98.28,0,0,0,0,0,95,0,0,0,"EG"
663823,2019,5,18,"2019-05-18","19:16:00",3,"KS",20,0,61,0,0,0,0,38.54,-97.83,38.54,-97.83,0,0,0,0,0,113,0,0,0,"EG"
663824,2019,5,18,"2019-05-18","19:18:00",3,"TN",47,0,51,0,0,3000,0,35.1305,-90.0733,35.1381,-90.0586,0,0,0,0,0,157,0,0,0,"MG"
663825,2019,5,18,"2019-05-18","19:30:00",3,"KS",20,0,61,0,0,0,0,37.44,-98.28,37.44,-98.28,0,0,0,0,0,95,0,0,0,"EG"
663826,2019,5,18,"2019-05-18","19:30:00",3,"KS",20,0,61,0,0,0,0,37.52,-98.28,37.52,-98.28,0,0,0,0,0,95,0,0,0,"EG"
663827,2019,5,18,"2019-05-18","19:30:00",3,"TN",47,0,45,0,0,1000,0,35.1358,-89.9776,35.1447,-89.9494,0,0,0,0,0,157,0,0,0,"EG"
663828,2019,5,18,"2019-05-18","19:30:00",3,"TN",47,0,50,0,0,500,0,35.21,-89.9681,35.2224,-89.9411,0,0,0,0,0,157,0,0,0,"EG"
663829,2019,5,18,"2019-05-18","19:30:00",3,"TN",47,0,50,0,0,5000,0,35.197,-89.9464,35.2099,-89.9151,0,0,0,0,0,157,0,0,0,"EG"
663830,2019,5,18,"2019-05-18","19:30:00",3,"TN",47,0,45,0,0,500,0,35.161,-89.9455,35.1689,-89.9177,0,0,0,0,0,157,0,0,0,"EG"
663831,2019,5,18,"2019-05-18","19:40:00",3,"TX",48,0,61,0,0,0,0,31.7432,-94.8536,31.7432,-94.8536,0,0,0,0,0,347,0,0,0,"EG"
663832,2019,5,18,"2019-05-18","19:40:00",3,"TX",48,0,65,0,0,0,0,31.9756,-94.8096,31.9756,-94.8096,0,0,0,0,0,401,0,0,0,"EG"
663833,2019,5,18,"2019-05-18","19:43:00",3,"KS",20,0,52,0,0,0,0,37.36,-98.23,37.36,-98.23,0,0,0,0,0,77,0,0,0,"EG"
663834,2019,5,18,"2019-05-18","19:49:00",3,"KS",20,0,61,0,0,0,0,38.58,-97.67,38.58,-97.67,0,0,0,0,0,113,0,0,0,"EG"
663835,2019,5,18,"2019-05-18","19:57:00",3,"KS",20,0,56,0,0,0,0,37.66,-98.13,37.66,-98.13,0,0,0,0,0,95,0,0,0,"EG"
663836,2019,5,18,"2019-05-18","20:03:00",3,"KS",20,0,50,0,0,0,0,38.71,-97.43,38.71,-97.43,0,0,0,0,0,169,0,0,0,"MG"
663837,2019,5,18,"2019-05-18","20:33:00",3,"KS",20,0,52,0,0,0,0,38.82,-97.21,38.82,-97.21,0,0,0,0,0,41,0,0,0,"EG"
663838,2019,5,18,"2019-05-18","21:03:00",3,"KS",20,0,56,0,0,0,0,39,-96.93,39,-96.93,0,0,0,0,0,61,0,0,0,"EG"
663839,2019,5,18,"2019-05-18","21:20:00",3,"LA",22,0,65,0,0,0,0,31.9751,-93.9975,31.9751,-93.9975,0,0,0,0,0,31,0,0,0,"EG"
663840,2019,5,18,"2019-05-18","21:40:00",3,"LA",22,0,65,0,0,0,0,32.0826,-93.8089,32.0826,-93.8089,0,0,0,0,0,31,0,0,0,"EG"
663841,2019,5,18,"2019-05-18","21:50:00",3,"LA",22,0,61,0,0,0,0,32.0327,-93.7139,32.0327,-93.7139,0,0,0,0,0,31,0,0,0,"EG"
663842,2019,5,18,"2019-05-18","22:36:00",3,"KS",20,0,61,0,0,0,0,37.09,-96.21,37.09,-96.21,0,0,0,0,0,19,0,0,0,"EG"
663843,2019,5,18,"2019-05-18","22:40:00",3,"KS",20,0,56,0,0,0,0,37.07,-96.01,37.07,-96.01,0,0,0,0,0,19,0,0,0,"EG"
663844,2019,5,18,"2019-05-18","22:55:00",3,"TX",48,0,65,0,0,0,0,31.7624,-94.0799,31.7624,-94.0799,0,0,0,0,0,419,0,0,0,"EG"
663845,2019,5,18,"2019-05-18","23:00:00",3,"KS",20,0,61,0,0,0,0,37.15,-95.78,37.15,-95.78,0,0,0,0,0,125,0,0,0,"EG"
663846,2019,5,18,"2019-05-18","23:04:00",3,"KS",20,0,61,0,0,0,0,37.23,-95.73,37.23,-95.73,0,0,0,0,0,125,0,0,0,"EG"
663847,2019,5,18,"2019-05-18","23:05:00",3,"LA",22,0,52,0,0,0,0,32.3259,-93.2828,32.3259,-93.2828,0,0,0,0,0,13,0,0,0,"EG"
663848,2019,5,18,"2019-05-18","23:11:00",3,"KS",20,0,58,0,0,0,0,37.1,-95.57,37.1,-95.57,0,0,0,0,0,125,0,0,0,"MG"
663849,2019,5,18,"2019-05-18","23:35:00",3,"LA",22,0,56,0,0,0,0,32.5484,-93.1181,32.5484,-93.1181,0,0,0,0,0,13,0,0,0,"EG"
663850,2019,5,18,"2019-05-18","23:43:00",3,"KS",20,0,52,0,0,0,0,37.63,-95.46,37.63,-95.46,0,0,0,0,0,133,0,0,0,"EG"
663851,2019,5,18,"2019-05-18","23:47:00",3,"TX",48,0,50,0,0,3000,0,31.07,-94.19,31.07,-94.19,0,0,0,0,0,241,0,0,0,"EG"
663852,2019,5,18,"2019-05-18","23:50:00",3,"KS",20,0,52,0,0,0,0,37.03,-94.96,37.03,-94.96,0,0,0,0,0,21,0,0,0,"EG"
663853,2019,5,18,"2019-05-18","23:55:00",3,"LA",22,0,65,0,0,0,0,32.2052,-93.2791,32.2052,-93.2791,0,0,0,0,0,81,0,0,0,"EG"
663854,2019,5,19,"2019-05-19","00:10:00",3,"TX",48,0,61,0,0,0,0,31.2408,-93.9836,31.2408,-93.9836,0,0,0,0,0,403,0,0,0,"EG"
663855,2019,5,19,"2019-05-19","00:22:00",3,"MO",29,0,52,0,0,0,0,36.92,-94.46,36.92,-94.46,0,0,0,0,0,145,0,0,0,"EG"
663856,2019,5,19,"2019-05-19","00:25:00",3,"MO",29,0,52,0,0,0,0,36.8641,-94.4095,36.8643,-94.4089,0,0,0,0,0,145,0,0,0,"EG"
663857,2019,5,19,"2019-05-19","00:35:00",3,"LA",22,0,61,0,0,0,0,32.3339,-92.8051,32.3339,-92.8051,0,0,0,0,0,13,0,0,0,"EG"
663858,2019,5,19,"2019-05-19","00:44:00",3,"TX",48,0,50,0,0,1000,0,30.66,-93.9,30.66,-93.9,0,0,0,0,0,241,0,0,0,"EG"
663859,2019,5,19,"2019-05-19","00:45:00",3,"LA",22,0,52,0,0,0,0,31.9649,-92.7837,31.9649,-92.7837,0,0,0,0,0,127,0,0,0,"EG"
663860,2019,5,19,"2019-05-19","00:52:00",3,"MO",29,0,52,0,0,0,0,36.92,-94.46,36.92,-94.46,0,0,0,0,0,145,0,0,0,"EG"
663861,2019,5,19,"2019-05-19","01:15:00",3,"LA",22,0,61,0,0,0,0,31.529,-92.8696,31.529,-92.8696,0,0,0,0,0,69,0,0,0,"EG"
663862,2019,5,19,"2019-05-19","01:25:00",3,"LA",22,0,61,0,0,0,0,31.8188,-92.4446,31.8188,-92.4446,0,0,0,0,0,127,0,0,0,"EG"
663863,2019,5,19,"2019-05-19","01:26:00",3,"MO",29,0,52,0,0,5000,0,37.17,-93.38,37.17,-93.38,0,0,0,0,0,77,0,0,0,"EG"
663864,2019,5,19,"2019-05-19","01:45:00",3,"LA",22,0,52,0,0,0,0,31.5104,-92.4992,31.5104,-92.4992,0,0,0,0,0,43,0,0,0,"EG"
663865,2019,5,19,"2019-05-19","01:45:00",3,"LA",22,0,55,0,0,75000,0,32.47,-91.76,32.553,-91.5671,0,0,0,0,0,83,0,0,0,"EG"
663866,2019,5,19,"2019-05-19","01:54:00",3,"LA",22,0,50,0,0,10000,0,32.162,-91.72,32.162,-91.72,0,0,0,0,0,41,0,0,0,"EG"
663867,2019,5,19,"2019-05-19","01:55:00",3,"LA",22,0,52,0,0,0,0,31.7056,-92.2112,31.7056,-92.2112,0,0,0,0,0,59,0,0,0,"EG"
663868,2019,5,19,"2019-05-19","02:00:00",3,"LA",22,0,56,0,0,0,0,31.6818,-92.1389,31.6818,-92.1389,0,0,0,0,0,59,0,0,0,"EG"
663869,2019,5,19,"2019-05-19","02:46:00",3,"LA",22,0,50,0,0,3000,0,32.35,-91.2,32.35,-91.2,0,0,0,0,0,65,0,0,0,"EG"
663870,2019,5,19,"2019-05-19","03:02:00",3,"LA",22,0,50,0,0,15000,0,31.92,-91.24,31.92,-91.24,0,0,0,0,0,107,0,0,0,"EG"
663871,2019,5,19,"2019-05-19","03:13:00",3,"MS",28,0,53,0,0,20000,0,32.31,-90.89,32.39,-90.64,0,0,0,0,0,149,0,0,0,"EG"
663872,2019,5,19,"2019-05-19","05:05:00",3,"LA",22,0,50,0,0,1000,0,30.38,-92.25,30.38,-92.25,0,0,0,0,0,1,0,0,0,"EG"
663873,2019,5,19,"2019-05-19","05:10:00",3,"LA",22,0,50,0,0,4000,0,30.46,-92.1,30.46,-92.1,0,0,0,0,0,97,0,0,0,"EG"
663874,2019,5,19,"2019-05-19","05:12:00",3,"LA",22,0,50,0,0,0,0,30.49,-92.12,30.49,-92.12,0,0,0,0,0,97,0,0,0,"EG"
663875,2019,5,19,"2019-05-19","05:30:00",3,"LA",22,0,50,0,0,15000,0,30.23,-92.32,30.23,-92.32,0,0,0,0,0,1,0,0,0,"EG"
663876,2019,5,19,"2019-05-19","05:45:00",3,"LA",22,0,50,0,0,5000,0,30.4,-92.21,30.4,-92.21,0,0,0,0,0,1,0,0,0,"EG"
663877,2019,5,19,"2019-05-19","05:53:00",3,"TX",48,0,56,0,0,5000,0,28.86,-100.55,28.86,-100.55,0,0,0,0,0,323,0,0,0,"EG"
663878,2019,5,19,"2019-05-19","06:00:00",3,"LA",22,0,54,0,0,0,0,30.2,-92,30.2,-92,0,0,0,0,0,55,0,0,0,"MG"
663879,2019,5,19,"2019-05-19","06:04:00",3,"TX",48,0,61,0,0,2000,0,28.78,-100.51,28.78,-100.51,0,0,0,0,0,323,0,0,0,"EG"
663880,2019,5,19,"2019-05-19","06:31:00",3,"LA",22,0,50,0,0,5000,0,30.06,-91.78,30.06,-91.78,0,0,0,0,0,45,0,0,0,"EG"
663881,2019,5,19,"2019-05-19","06:47:00",3,"LA",22,0,60,0,0,0,0,30.46,-91.11,30.46,-91.11,0,0,0,0,0,33,0,0,0,"EG"
