"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
617273,2019,4,17,"2019-04-17","14:54:00",3,"TX",48,0,0,0,0,0,0,36.0342,-100.2277,36.0799,-100.1801,4.31,40,1,1,1,211,295,0,0,0
617274,2019,4,17,"2019-04-17","15:29:00",3,"TX",48,0,-9,0,0,0,0,36.0659,-100.0741,36.078,-100.0859,1.06,30,1,1,1,295,0,0,0,0
617275,2019,4,17,"2019-04-17","15:47:00",3,"OK",40,0,1,0,0,20000,0,36.314,-99.942,36.325,-99.967,1.6,50,1,1,1,45,0,0,0,0
617276,2019,4,17,"2019-04-17","15:49:00",3,"OK",40,0,0,0,0,1000,0,36.37,-99.9,36.36,-99.88,1.31,10,1,1,1,45,0,0,0,0
617277,2019,4,17,"2019-04-17","16:05:00",3,"TX",48,0,-9,0,0,0,0,35.2471,-101.4959,35.2291,-101.523,1.97,20,1,1,1,65,0,0,0,0
617278,2019,4,17,"2019-04-17","17:38:00",3,"KS",20,0,-9,0,0,0,0,37.32,-97.46,37.335,-97.4526,1.11,30,1,1,1,191,0,0,0,0
617279,2019,4,17,"2019-04-17","18:50:00",3,"KS",20,0,-9,0,0,0,0,37.93,-96.28,37.93,-96.28,0.1,30,1,1,1,73,0,0,0,0
617280,2019,4,17,"2019-04-17","23:50:00",3,"MO",29,0,0,0,0,1e+05,0,37.3766,-94.0208,37.3906,-93.9896,1.97,50,1,1,1,57,0,0,0,0
617281,2019,4,18,"2019-04-18","00:00:00",3,"MO",29,0,0,0,0,15000,0,37.4378,-93.8466,37.447,-93.8317,1.04,200,1,1,1,57,0,0,0,0
617282,2019,4,18,"2019-04-18","12:13:00",3,"MS",28,0,1,0,0,16000,0,31.8086,-91.1004,31.8525,-90.9663,8.44,1100,1,1,1,63,21,0,0,0
617283,2019,4,18,"2019-04-18","12:58:00",3,"MS",28,0,1,0,0,50000,0,31.9864,-90.6119,32.0363,-90.5165,6.57,500,1,1,1,29,0,0,0,0
617284,2019,4,18,"2019-04-18","12:59:00",3,"MS",28,0,2,0,0,4e+05,1e+05,32.1237,-90.6506,32.2168,-90.4975,11.03,1320,1,1,1,49,0,0,0,0
617285,2019,4,18,"2019-04-18","13:06:00",3,"MS",28,0,2,0,0,30000,50000,32.1769,-90.6036,32.2512,-90.4036,12.77,1320,1,1,1,49,0,0,0,0
617286,2019,4,18,"2019-04-18","13:35:00",3,"MS",28,0,0,0,0,10000,20000,31.3914,-90.3756,31.3928,-90.3648,0.64,200,1,1,1,85,0,0,0,0
617287,2019,4,18,"2019-04-18","13:36:00",3,"MS",28,0,1,0,0,221000,6e+05,31.8964,-90.178,32.1554,-89.8048,28.36,600,1,1,1,29,127,121,0,0
617288,2019,4,18,"2019-04-18","13:41:00",3,"MS",28,0,1,0,0,50000,0,32.3266,-90.3067,32.3268,-90.2669,2.32,150,1,1,1,49,0,0,0,0
617289,2019,4,18,"2019-04-18","13:51:00",3,"MS",28,0,1,0,0,10000,0,32.2973,-90.1294,32.3373,-90.1042,3.13,50,1,1,1,121,0,0,0,0
617290,2019,4,18,"2019-04-18","13:54:00",3,"MS",28,0,1,0,0,6000,20000,31.9989,-89.9468,32.0975,-89.8919,11.31,400,1,1,1,127,121,0,0,0
617291,2019,4,18,"2019-04-18","14:01:00",3,"MS",28,0,2,0,0,105000,720000,32.0357,-89.8333,32.1692,-89.8053,9.38,600,1,1,1,127,121,0,0,0
617292,2019,4,18,"2019-04-18","14:07:00",3,"MS",28,0,1,0,0,30000,0,32.3625,-90.0644,32.3626,-90.0452,1.12,50,1,1,1,121,0,0,0,0
617293,2019,4,18,"2019-04-18","14:13:00",3,"MS",28,0,1,0,0,1e+05,0,32.1642,-89.8086,32.176,-89.7331,4.49,1100,1,1,1,121,0,0,0,0
617294,2019,4,18,"2019-04-18","14:15:00",3,"MS",28,0,0,0,0,20000,0,32.4341,-90.0004,32.4329,-89.973,1.6,450,1,1,1,121,0,0,0,0
617295,2019,4,18,"2019-04-18","14:19:00",3,"MS",28,0,1,0,0,2e+05,0,32.1865,-89.7211,32.2131,-89.6708,3.47,950,1,1,1,129,0,0,0,0
617296,2019,4,18,"2019-04-18","14:20:00",3,"MS",28,0,0,0,0,2000,0,32.206,-89.7122,32.229,-89.6924,2.38,50,1,1,1,129,123,0,0,0
617297,2019,4,18,"2019-04-18","14:22:00",3,"MS",28,0,1,0,0,15000,0,32.4542,-89.9442,32.451,-89.8614,4.83,150,1,1,1,121,0,0,0,0
617298,2019,4,18,"2019-04-18","14:24:00",3,"MS",28,0,1,0,0,0,10000,32.2871,-89.5893,32.3053,-89.5783,1.41,200,1,1,1,123,0,0,0,0
617299,2019,4,18,"2019-04-18","14:24:00",3,"MS",28,0,1,0,0,15000,0,32.2763,-89.7015,32.2933,-89.6623,2.57,150,1,1,1,123,0,0,0,0
617300,2019,4,18,"2019-04-18","14:31:00",3,"MS",28,0,2,0,0,5e+05,1e+05,32.3556,-89.6523,32.3935,-89.5595,6.02,560,1,1,1,123,0,0,0,0
617301,2019,4,18,"2019-04-18","14:40:00",3,"MS",28,0,1,0,0,13000,1e+05,32.5883,-89.779,32.5889,-89.5843,11.35,1320,1,1,1,123,79,0,0,0
617302,2019,4,18,"2019-04-18","14:42:00",3,"MS",28,0,1,0,0,85000,50000,32.5708,-89.7491,32.5716,-89.5722,10.3,900,1,1,1,123,0,0,0,0
617303,2019,4,18,"2019-04-18","14:45:00",3,"MS",28,0,1,0,0,30000,2e+05,32.504,-89.5856,32.6273,-89.4579,11.73,1760,1,1,1,123,79,0,0,0
617304,2019,4,18,"2019-04-18","14:46:00",3,"MS",28,0,1,0,0,5000,0,32.621,-89.7297,32.6028,-89.5534,10.34,1000,1,1,1,79,0,0,0,0
617305,2019,4,18,"2019-04-18","15:04:00",3,"MS",28,0,1,0,0,6000,505000,32.6963,-89.4811,32.658,-89.317,9.9,1600,1,1,1,79,99,0,0,0
617306,2019,4,18,"2019-04-18","15:19:00",3,"MS",28,0,1,0,0,10000,20000,32.704,-89.3982,32.7075,-89.3624,2.1,300,1,1,1,79,0,0,0,0
617307,2019,4,18,"2019-04-18","15:20:00",3,"MS",28,0,1,0,0,5000,20000,32.7014,-89.3675,32.6928,-89.2978,5.96,350,1,1,1,79,99,0,0,0
617308,2019,4,18,"2019-04-18","15:22:00",3,"MS",28,0,1,0,0,9000,3000,32.757,-89.3222,32.7558,-89.3137,0.6,75,1,1,1,79,99,0,0,0
617309,2019,4,18,"2019-04-18","15:23:00",3,"MS",28,0,1,0,0,20000,1e+05,32.6641,-88.9835,32.7828,-88.9277,8.82,1400,1,1,1,99,0,0,0,0
617310,2019,4,18,"2019-04-18","15:25:00",3,"MS",28,0,1,0,0,10000,0,32.7157,-89.3235,32.7055,-89.2974,1.69,180,1,1,1,79,99,0,0,0
617311,2019,4,18,"2019-04-18","15:30:00",3,"MS",28,0,1,0,0,10000,0,32.7618,-89.2596,32.7502,-89.2291,1.95,250,1,1,1,99,0,0,0,0
617312,2019,4,18,"2019-04-18","15:34:00",3,"MS",28,0,0,0,0,5000,50000,32.8401,-89.2335,32.9049,-89.0613,10.95,1000,1,1,1,99,0,0,0,0
617313,2019,4,18,"2019-04-18","15:37:00",3,"MS",28,0,0,0,0,10000,25000,32.7156,-88.6833,32.7638,-88.6798,3.34,3,1,1,1,69,0,0,0,0
617314,2019,4,18,"2019-04-18","15:40:00",3,"MS",28,0,1,0,0,2e+06,0,32.759,-89.1158,32.7772,-89.0891,2,1,1,1,1,99,0,0,0,0
617315,2019,4,18,"2019-04-18","15:40:00",3,"MS",28,0,1,0,0,1.5e+07,25000,32.7459,-89.1068,32.7735,-89.0637,3.15,700,1,1,1,99,0,0,0,0
617316,2019,4,18,"2019-04-18","15:50:00",3,"MS",28,0,1,0,0,5000,25000,32.9348,-89.0548,32.9419,-89.0334,1.34,100,1,1,1,159,0,0,0,0
617317,2019,4,18,"2019-04-18","15:54:00",3,"MS",28,0,0,0,0,10000,0,32.9826,-89.0396,33.0102,-88.8834,9.25,1000,1,1,1,159,0,0,0,0
617318,2019,4,18,"2019-04-18","15:57:00",3,"MS",28,0,0,0,0,5000,0,32.9936,-88.9936,33.0265,-88.8963,6.08,800,1,1,1,159,0,0,0,0
617319,2019,4,18,"2019-04-18","16:04:00",3,"MS",28,0,1,0,0,5000,10000,32.9486,-88.8694,32.959,-88.8207,2.91,100,1,1,1,159,0,0,0,0
617320,2019,4,18,"2019-04-18","16:08:00",3,"MS",28,0,0,0,0,2000,0,33.0692,-88.8821,33.0696,-88.8588,1.35,50,1,1,1,159,0,0,0,0
617321,2019,4,18,"2019-04-18","16:13:00",3,"MS",28,0,1,0,0,11000,25000,33.0524,-88.8155,33.0444,-88.7013,6.65,700,1,1,1,159,103,0,0,0
617322,2019,4,18,"2019-04-18","16:29:00",3,"MS",28,0,1,0,0,50000,25000,33.2039,-88.4856,33.2327,-88.4912,2.02,500,1,1,1,103,0,0,0,0
617323,2019,4,18,"2019-04-18","16:38:00",3,"MS",28,0,1,0,0,1e+05,50000,33.2383,-88.5839,33.236,-88.4194,9.51,600,1,1,1,103,0,0,0,0
617324,2019,4,18,"2019-04-18","16:42:00",3,"MS",28,0,1,0,0,20000,5000,33.3167,-88.5026,33.359,-88.4866,3.07,150,1,1,1,87,0,0,0,0
617325,2019,4,19,"2019-04-19","03:07:00",3,"GA",13,0,0,0,0,40000,0,34.0078,-84.2014,34.0149,-84.1962,0.57,150,1,1,1,121,0,0,0,0
617326,2019,4,19,"2019-04-19","03:50:00",3,"GA",13,0,1,0,0,75000,0,34.4099,-83.7783,34.4205,-83.7389,2.36,300,1,1,1,139,0,0,0,0
617327,2019,4,19,"2019-04-19","06:26:00",3,"FL",12,0,0,0,0,0,0,30.1053,-84.7368,30.3432,-84.6101,18.12,150,1,1,1,77,129,73,0,0
617328,2019,4,19,"2019-04-19","08:25:00",3,"VA",51,0,3,0,0,650000,0,36.8564,-79.8906,36.9633,-79.83,8.11,250,1,1,1,67,0,0,0,0
617329,2019,4,19,"2019-04-19","08:27:00",3,"NC",37,0,0,0,0,5000,0,35.88,-81.94,35.886,-81.938,0.43,50,1,1,1,111,0,0,0,0
617330,2019,4,19,"2019-04-19","09:22:00",3,"VA",51,0,1,0,0,75000,0,37.3858,-79.6085,37.4179,-79.6062,2.22,60,1,1,1,19,0,0,0,0
617331,2019,4,19,"2019-04-19","09:25:00",3,"GA",13,0,1,0,0,75000,0,32.2167,-82.9119,32.2747,-82.8786,4.45,200,1,1,1,175,0,0,0,0
617332,2019,4,19,"2019-04-19","10:05:00",3,"GA",13,0,0,0,0,0,0,30.8371,-81.8934,30.8373,-81.8861,0.43,10,1,1,1,39,0,0,0,0
617333,2019,4,19,"2019-04-19","11:48:00",3,"SC",45,0,2,0,0,0,0,33.2693,-80.8933,33.3986,-80.7946,10.6,300,1,1,1,75,0,0,0,0
617334,2019,4,19,"2019-04-19","12:01:00",3,"SC",45,0,1,0,0,0,0,33.4939,-80.7892,33.6027,-80.7521,7.82,400,1,1,1,75,17,0,0,0
617335,2019,4,19,"2019-04-19","12:07:00",3,"SC",45,0,1,0,0,0,0,34.4278,-81.6193,34.454,-81.61,1.89,200,1,1,1,71,0,0,0,0
617336,2019,4,19,"2019-04-19","12:08:00",3,"SC",45,0,0,0,0,0,0,34.3812,-81.5456,34.386,-81.5459,0.33,25,1,1,1,71,0,0,0,0
617337,2019,4,19,"2019-04-19","12:29:00",3,"SC",45,0,2,0,0,0,0,33.5238,-80.2198,33.5609,-80.1958,2.91,250,1,1,1,27,0,0,0,0
617338,2019,4,19,"2019-04-19","13:00:00",3,"SC",45,0,0,0,0,0,0,33.59,-79.9,33.5908,-79.8953,0.25,15,1,1,1,89,0,0,0,0
617339,2019,4,19,"2019-04-19","13:00:00",3,"SC",45,0,0,0,0,50000,0,33.9314,-79.9557,33.9386,-79.9517,0.55,30,1,1,1,41,0,0,0,0
617340,2019,4,19,"2019-04-19","13:11:00",3,"NC",37,0,1,0,0,2e+05,0,35.4679,-79.6342,35.4897,-79.6245,1.6,300,1,1,1,125,0,0,0,0
617341,2019,4,19,"2019-04-19","13:29:00",3,"NC",37,0,0,1,0,10000,0,35.399,-81.282,35.497,-81.244,7.11,100,1,1,1,71,109,0,0,0
617342,2019,4,19,"2019-04-19","13:35:00",3,"NC",37,0,1,0,0,1e+05,0,35.742,-79.4912,35.7663,-79.4747,1.92,150,1,1,1,37,0,0,0,0
617343,2019,4,19,"2019-04-19","14:00:00",3,"NC",37,0,2,0,0,2e+06,0,35.9187,-79.188,36.0418,-79.0906,10.1,600,1,1,1,135,0,0,0,0
617344,2019,4,19,"2019-04-19","14:10:00",3,"NC",37,0,0,0,0,5000,0,35.949,-81.059,35.956,-81.055,0.53,75,1,1,1,3,0,0,0,0
617345,2019,4,19,"2019-04-19","15:01:00",3,"NC",37,0,1,0,0,1050000,0,35.1913,-78.5071,35.322,-78.425,10.15,125,1,1,1,163,101,0,0,0
617346,2019,4,19,"2019-04-19","15:31:00",3,"VA",51,0,1,0,0,0,0,37.699,-78.789,37.72,-78.781,1.52,125,1,1,1,125,0,0,0,0
617347,2019,4,19,"2019-04-19","16:08:00",3,"NC",37,0,1,0,0,7e+05,0,36.003,-77.8058,36.1631,-77.7334,11.74,350,1,1,1,127,83,0,0,0
617348,2019,4,19,"2019-04-19","16:16:00",3,"NC",37,0,1,0,0,50000,0,36.0435,-77.7097,36.1801,-77.6232,10.6,75,1,1,1,65,0,0,0,0
617349,2019,4,19,"2019-04-19","16:34:00",3,"NC",37,0,1,0,0,78000,0,36.3707,-77.6371,36.57,-77.53,15.96,100,2,0,1,0,131,0,0,0
617349,2019,4,19,"2019-04-19","16:34:00",3,"NC",37,0,1,0,0,75000,0,36.3707,-77.6371,36.55,-77.54,14.47,100,2,1,2,83,131,0,0,0
617350,2019,4,19,"2019-04-19","16:39:00",3,"NC",37,0,0,0,0,10000,0,36.49,-77.72,36.52,-77.715,1.5,50,1,1,1,131,0,0,0,0
617351,2019,4,19,"2019-04-19","16:44:00",3,"NC",37,0,0,0,0,25000,0,36.4,-77.43,36.53,-77.38,9.75,100,1,1,1,131,0,0,0,0
617349,2019,4,19,"2019-04-19","16:47:00",3,"VA",51,0,0,0,0,3000,0,36.55,-77.54,36.57,-77.53,1.49,100,2,1,2,81,0,0,0,0
617352,2019,4,19,"2019-04-19","16:48:00",3,"VA",51,0,0,0,0,5000,0,36.55,-77.46,36.64,-77.43,6.35,50,1,1,1,81,0,0,0,0
617353,2019,4,19,"2019-04-19","16:50:00",3,"VA",51,0,0,0,0,10000,0,36.7367,-77.9989,36.74,-77.9886,0.6,200,1,1,1,25,0,0,0,0
617354,2019,4,19,"2019-04-19","16:51:00",3,"VA",51,0,1,0,0,20000,0,36.57,-77.49,36.69,-77.45,8.59,100,1,1,1,81,175,0,0,0
617355,2019,4,19,"2019-04-19","16:56:00",3,"VA",51,0,0,0,0,1e+05,0,36.65,-77.58,36.71,-77.54,4.4,100,1,1,1,595,0,0,0,0
617356,2019,4,19,"2019-04-19","17:06:00",3,"PA",42,0,1,0,0,25000,0,40.0059,-77.9857,40.0234,-77.9689,1.5,75,1,1,1,57,0,0,0,0
617357,2019,4,19,"2019-04-19","17:10:00",3,"PA",42,0,2,0,0,1e+05,0,39.9039,-77.8474,39.9366,-77.8115,2.89,75,1,1,1,55,0,0,0,0
617358,2019,4,19,"2019-04-19","17:18:00",3,"VA",51,0,0,0,0,15000,0,36.91,-77.34,37.12,-77.154,17.7,100,1,1,1,183,0,0,0,0
617359,2019,4,19,"2019-04-19","17:28:00",3,"PA",42,0,1,0,0,1e+05,0,40.2532,-77.8103,40.3158,-77.75,5.37,350,1,1,1,61,0,0,0,0
617360,2019,4,19,"2019-04-19","17:31:00",3,"VA",51,0,1,0,0,30000,0,37.11,-77.2,37.21,-77.11,8.3,200,1,1,1,149,0,0,0,0
617361,2019,4,19,"2019-04-19","17:39:00",3,"PA",42,0,1,0,0,25000,0,40.383,-77.7255,40.3983,-77.7129,1.25,350,1,1,1,67,0,0,0,0
617362,2019,4,19,"2019-04-19","17:46:00",3,"VA",51,0,2,0,0,125000,0,37.36,-77.05,37.39,-77,3.1,200,1,1,1,36,0,0,0,0
617363,2019,4,19,"2019-04-19","17:56:00",3,"VA",51,0,0,0,0,15000,0,36.99,-76.66,37.04,-76.656,2.9,100,1,1,1,93,0,0,0,0
617364,2019,4,19,"2019-04-19","17:57:00",3,"PA",42,0,2,0,0,5e+05,0,40.5313,-77.6139,40.5943,-77.5711,4.9,200,1,1,1,87,0,0,0,0
617365,2019,4,19,"2019-04-19","18:05:00",3,"VA",51,0,0,0,0,150000,0,37.28,-76.67,37.3,-76.66,1.8,150,1,1,1,199,0,0,0,0
617366,2019,4,19,"2019-04-19","18:06:00",3,"VA",51,0,2,0,0,2e+05,0,37.99,-77.82,38.03,-77.82,2,300,1,1,1,109,0,0,0,0
617367,2019,4,19,"2019-04-19","18:07:00",3,"VA",51,0,0,0,0,50000,0,37.1,-76.55,37.12,-76.54,1.8,100,1,1,1,700,0,0,0,0
617368,2019,4,19,"2019-04-19","18:20:00",3,"VA",51,0,0,0,0,25000,0,37.26,-76.41,37.28,-76.4,1.4,100,1,1,1,73,0,0,0,0
617369,2019,4,19,"2019-04-19","18:55:00",3,"VA",51,0,0,0,0,0,0,38.9302,-77.3783,38.9861,-77.3515,4.12,100,1,1,1,59,0,0,0,0
617370,2019,4,22,"2019-04-22","17:00:00",3,"CA",6,0,-9,0,0,0,0,32.6965,-116.5286,32.692,-116.5282,0.31,50,1,1,1,73,0,0,0,0
617371,2019,4,22,"2019-04-22","17:26:00",3,"TX",48,0,0,0,0,0,0,31.5883,-106.2286,31.5883,-106.2286,0.1,20,1,1,1,141,0,0,0,0
617372,2019,4,22,"2019-04-22","18:17:00",3,"TX",48,0,-9,0,0,0,0,32.79,-100.33,32.7912,-100.3298,0.08,40,1,1,1,151,0,0,0,0
617373,2019,4,22,"2019-04-22","18:59:00",3,"TX",48,0,-9,0,0,0,0,33.0561,-100.2176,33.0685,-100.2168,0.86,30,1,1,1,433,0,0,0,0
617374,2019,4,24,"2019-04-24","14:59:00",3,"IL",17,0,0,0,0,1000,0,37.202,-89.198,37.2035,-89.1942,0.23,30,1,1,1,153,0,0,0,0
617375,2019,4,24,"2019-04-24","15:48:00",3,"TX",48,0,2,0,0,4e+05,0,30.6867,-96.3014,30.7102,-96.3121,1.74,100,1,1,1,41,0,0,0,0
617376,2019,4,24,"2019-04-24","22:13:00",3,"TX",48,0,2,0,0,5e+06,0,31.5181,-94.1543,31.5634,-94.0198,8.52,1100,1,1,1,405,0,0,0,0
617377,2019,4,24,"2019-04-24","22:42:00",3,"TX",48,0,1,1,0,230000,0,31.6723,-93.8901,31.9248,-93.4614,30.69,900,2,0,1,0,0,0,0,0
617377,2019,4,24,"2019-04-24","22:42:00",3,"TX",48,0,1,0,0,0,0,31.6723,-93.8901,31.7072,-93.813,5.13,540,2,1,2,419,0,0,0,0
617377,2019,4,24,"2019-04-24","22:51:00",3,"LA",22,0,1,1,0,230000,0,31.7072,-93.813,31.9248,-93.4614,25.56,900,2,1,2,85,31,0,0,0
617378,2019,4,24,"2019-04-24","22:51:00",3,"LA",22,0,1,0,0,1e+05,0,32.6894,-93.9399,32.701,-93.9284,1.04,100,1,1,1,17,0,0,0,0
617379,2019,4,25,"2019-04-25","00:12:00",3,"LA",22,0,1,0,0,25000,0,32.2606,-93.0064,32.2914,-92.9832,2.52,150,1,1,1,13,0,0,0,0
617380,2019,4,25,"2019-04-25","00:25:00",3,"LA",22,0,1,0,0,25000,0,32.355,-92.9253,32.359,-92.9083,1.03,200,1,1,1,13,0,0,0,0
617381,2019,4,25,"2019-04-25","00:47:00",3,"LA",22,0,3,2,2,5e+07,0,32.5112,-92.6729,32.6022,-92.5147,11.15,1000,1,1,1,61,0,0,0,0
617382,2019,4,25,"2019-04-25","01:10:00",3,"LA",22,0,1,0,0,5e+06,0,32.6914,-92.3973,32.8893,-92.1146,21.37,850,1,1,1,111,0,0,0,0
617383,2019,4,25,"2019-04-25","01:44:00",3,"LA",22,0,2,0,0,1100000,1600000,32.9716,-92.0133,33.1341,-91.8206,15.99,2000,2,0,1,0,0,0,0,0
617383,2019,4,25,"2019-04-25","01:44:00",3,"LA",22,0,2,0,0,6e+05,7e+05,32.9716,-92.0133,33.0078,-91.9452,4.67,2000,2,1,2,67,0,0,0,0
617383,2019,4,25,"2019-04-25","01:49:00",3,"AR",5,0,1,0,0,5e+05,9e+05,33.0078,-91.9452,33.1341,-91.8206,11.32,1200,2,1,2,3,0,0,0,0
617384,2019,4,25,"2019-04-25","01:59:00",3,"LA",22,0,0,0,0,350000,0,31.6716,-92.2606,31.7579,-92.1512,8.77,700,1,1,1,59,0,0,0,0
617385,2019,4,25,"2019-04-25","03:56:00",3,"LA",22,0,1,0,0,5000,0,30.8626,-93.1036,30.8974,-93.0687,3.17,500,1,1,1,11,0,0,0,0
617386,2019,4,25,"2019-04-25","10:22:00",3,"MS",28,0,1,0,0,0,0,30.3935,-89.4453,30.3935,-89.4411,0.25,25,1,1,1,45,0,0,0,0
617387,2019,4,25,"2019-04-25","16:25:00",3,"MS",28,0,0,0,0,0,0,34.5659,-90.2685,34.5682,-90.2668,0.19,50,1,1,1,143,0,0,0,0
617388,2019,4,25,"2019-04-25","17:19:00",3,"IN",18,0,1,0,0,50000,0,38.9213,-85.609,38.926,-85.6075,0.33,30,1,1,1,79,0,0,0,0
617389,2019,4,25,"2019-04-25","17:36:00",3,"MS",28,0,0,0,0,40000,0,32.6864,-89.34,32.6836,-89.3629,1.35,25,1,1,1,79,0,0,0,0
617390,2019,4,25,"2019-04-25","17:52:00",3,"IN",18,0,1,0,0,3000,0,39.1322,-85.4821,39.1328,-85.4816,0.05,30,1,1,1,79,0,0,0,0
617391,2019,4,25,"2019-04-25","20:07:00",3,"OH",39,0,0,0,0,9000,0,40.0945,-84.7771,40.1067,-84.7673,0.99,80,1,1,1,37,0,0,0,0
617392,2019,4,26,"2019-04-26","12:30:00",3,"WY",56,0,0,0,0,20000,0,42.558,-110.1055,42.5587,-110.1037,0.1,20,1,1,1,35,0,0,0,0
617393,2019,4,26,"2019-04-26","13:19:00",3,"MD",24,0,1,0,0,0,0,39.5647,-76.6103,39.5934,-76.5695,2.94,150,1,1,1,5,0,0,0,0
617394,2019,4,27,"2019-04-27","17:49:00",3,"TX",48,0,-9,0,0,0,0,33.1913,-100.3658,33.1809,-100.327,2.35,30,1,1,1,433,0,0,0,0
617395,2019,4,28,"2019-04-28","15:35:00",3,"KS",20,0,-9,0,0,0,0,39.0973,-101.7311,39.0932,-101.696,1.9,100,1,1,1,199,0,0,0,0
617396,2019,4,29,"2019-04-29","03:10:00",3,"KS",20,0,0,0,0,50000,0,38.5032,-94.8261,38.4879,-94.7934,2.06,15,1,1,1,121,0,0,0,0
617397,2019,4,30,"2019-04-30","10:53:00",3,"OK",40,0,1,0,0,3000,0,35.885,-96.857,35.917,-96.823,3,30,1,1,1,81,0,0,0,0
617398,2019,4,30,"2019-04-30","11:09:00",3,"OK",40,0,-9,0,0,0,0,34.4,-96.9448,34.4,-96.9448,0.3,50,1,1,1,99,0,0,0,0
617399,2019,4,30,"2019-04-30","11:13:00",3,"OK",40,0,1,0,0,20000,0,35.99,-96.746,35.994,-96.74,0.5,20,1,1,1,119,0,0,0,0
617400,2019,4,30,"2019-04-30","11:22:00",3,"OK",40,0,1,0,0,1000,0,34.504,-96.8702,34.5257,-96.8492,1.95,30,1,1,1,69,99,0,0,0
617401,2019,4,30,"2019-04-30","12:18:00",3,"KS",20,0,-9,0,0,0,0,37.0802,-95.2059,37.0817,-95.2021,0.23,50,1,1,1,99,0,0,0,0
617402,2019,4,30,"2019-04-30","13:03:00",3,"OK",40,0,0,0,0,30000,0,35.7058,-95.8747,35.7193,-95.8335,2.5,100,1,1,1,111,0,0,0,0
617403,2019,4,30,"2019-04-30","13:14:00",3,"OK",40,0,0,0,0,0,0,36.38,-96.0511,36.3886,-96.0316,1.2,50,1,1,1,113,0,0,0,0
617404,2019,4,30,"2019-04-30","13:29:00",3,"OK",40,0,1,0,0,30000,0,35.8546,-95.6922,35.873,-95.6591,2.3,150,1,1,1,101,145,0,0,0
617405,2019,4,30,"2019-04-30","13:44:00",3,"OK",40,0,2,0,0,125000,0,36.519,-95.832,36.5882,-95.6844,9.8,1300,1,1,1,147,131,0,0,0
617406,2019,4,30,"2019-04-30","13:51:00",3,"OK",40,0,-9,0,0,0,0,36.5348,-95.8042,36.5348,-95.8042,0.1,50,1,1,1,131,0,0,0,0
617407,2019,4,30,"2019-04-30","13:57:00",3,"OK",40,0,1,0,0,0,0,36.8425,-95.6177,36.9366,-95.5518,7.5,900,1,1,1,105,0,0,0,0
617408,2019,4,30,"2019-04-30","14:02:00",3,"OK",40,0,1,0,0,20000,0,35.9993,-95.4553,36.0688,-95.3443,7.8,300,1,1,1,145,0,0,0,0
617409,2019,4,30,"2019-04-30","14:05:00",3,"AR",5,0,1,0,0,7e+05,50000,36.2981,-93.0043,36.3784,-92.9396,6.61,400,1,1,1,9,0,0,0,0
617410,2019,4,30,"2019-04-30","14:22:00",3,"MO",29,0,1,0,0,150000,0,37.1961,-93.8606,37.2298,-93.8072,3.75,100,1,1,1,109,0,0,0,0
617411,2019,4,30,"2019-04-30","14:42:00",3,"MO",29,0,1,0,0,650000,0,36.7077,-94.172,36.7956,-93.9803,12.34,880,1,1,1,119,9,0,0,0
617412,2019,4,30,"2019-04-30","14:50:00",3,"MO",29,0,1,0,0,25000,0,36.5416,-92.7845,36.6119,-92.7422,5.4,100,1,1,1,213,153,0,0,0
617413,2019,4,30,"2019-04-30","14:51:00",3,"OK",40,0,-9,0,0,0,0,36.2563,-95.1501,36.2563,-95.1501,0.1,50,1,1,1,97,0,0,0,0
617414,2019,4,30,"2019-04-30","14:51:00",3,"OK",40,0,-9,0,0,0,0,34.2693,-98.8072,34.2693,-98.8072,0.2,30,1,1,1,141,0,0,0,0
617415,2019,4,30,"2019-04-30","14:52:00",3,"IL",17,0,0,0,0,0,0,39.0456,-89.4682,39.0517,-89.4478,1.17,25,1,1,1,135,0,0,0,0
617416,2019,4,30,"2019-04-30","15:13:00",3,"TX",48,0,0,0,0,0,0,30.7519,-102.1601,30.752,-102.1448,0.91,200,1,1,1,371,0,0,0,0
617417,2019,4,30,"2019-04-30","15:15:00",3,"OK",40,0,1,0,0,20000,0,36.8236,-95.0748,36.8474,-94.9647,6.3,800,1,1,1,35,115,0,0,0
617418,2019,4,30,"2019-04-30","15:25:00",3,"MO",29,0,0,0,0,35000,0,36.8532,-93.8549,36.8995,-93.7845,5.03,200,1,1,1,9,0,0,0,0
617419,2019,4,30,"2019-04-30","15:27:00",3,"TX",48,0,0,0,0,0,0,32.879,-101.1377,32.8805,-101.1122,1.48,100,1,1,1,415,0,0,0,0
617420,2019,4,30,"2019-04-30","15:29:00",3,"OK",40,0,1,0,0,1e+05,0,36.859,-94.9586,36.9092,-94.846,7.2,700,1,1,1,115,0,0,0,0
617421,2019,4,30,"2019-04-30","15:34:00",3,"TX",48,0,-9,0,0,0,0,34,-98.42,34.02,-98.41,1.5,40,1,1,1,77,0,0,0,0
617422,2019,4,30,"2019-04-30","15:36:00",3,"TX",48,0,1,0,0,40000,0,33.997,-98.409,34.119,-98.313,10,300,1,1,1,77,0,0,0,0
617423,2019,4,30,"2019-04-30","16:15:00",3,"MO",29,0,0,0,0,20000,0,36.6596,-93.2579,36.6608,-93.2395,1.02,75,1,1,1,213,0,0,0,0
