"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
664749,2022,4,15,"2022-04-15","22:46:00",3,"OK",40,0,1,0,0,0,0,35.4922,-95.5225,35.4922,-95.5225,0,0,0,0,0,91,0,0,0
664750,2022,4,15,"2022-04-15","23:00:00",3,"OK",40,0,1,0,0,0,0,35.3967,-95.2836,35.3967,-95.2836,0,0,0,0,0,101,0,0,0
664751,2022,4,15,"2022-04-15","23:15:00",3,"MS",28,0,1.5,0,0,0,0,34.95,-89.62,34.95,-89.62,0,0,0,0,0,93,0,0,0
664752,2022,4,15,"2022-04-15","23:30:00",3,"AL",1,0,2,0,0,0,0,32.9,-87.62,32.9,-87.62,0,0,0,0,0,65,0,0,0
664753,2022,4,15,"2022-04-15","23:41:00",3,"AL",1,0,1.25,0,0,0,0,34.8,-86.96,34.8,-86.96,0,0,0,0,0,83,0,0,0
664754,2022,4,15,"2022-04-15","23:41:00",3,"AL",1,0,0.88,0,0,0,0,34.82,-86.97,34.82,-86.97,0,0,0,0,0,83,0,0,0
664755,2022,4,16,"2022-04-16","00:01:00",3,"OK",40,0,0.75,0,0,0,0,35.4134,-95.4708,35.4134,-95.4708,0,0,0,0,0,91,0,0,0
664756,2022,4,16,"2022-04-16","00:02:00",3,"OK",40,0,0.75,0,0,0,0,35.5634,-95.95,35.5634,-95.95,0,0,0,0,0,111,0,0,0
664757,2022,4,16,"2022-04-16","00:14:00",3,"AL",1,0,1,0,0,0,0,32.65,-87.32,32.65,-87.32,0,0,0,0,0,105,0,0,0
664758,2022,4,16,"2022-04-16","00:37:00",3,"OK",40,0,1,0,0,0,0,35.4818,-95.2802,35.4818,-95.2802,0,0,0,0,0,101,0,0,0
664759,2022,4,16,"2022-04-16","00:44:00",3,"AL",1,0,1.75,0,0,0,0,32.51,-86.99,32.51,-86.99,0,0,0,0,0,47,0,0,0
664760,2022,4,16,"2022-04-16","00:49:00",3,"MS",28,0,1,0,0,0,0,34.51,-89.5,34.51,-89.5,0,0,0,0,0,71,0,0,0
664761,2022,4,16,"2022-04-16","01:43:00",3,"OK",40,0,1.75,0,0,75000,0,35.92,-94.97,35.92,-94.97,0,0,0,0,0,21,0,0,0
664762,2022,4,16,"2022-04-16","02:19:00",3,"OK",40,0,1,0,0,0,0,36.0067,-94.5837,36.0067,-94.5837,0,0,0,0,0,1,0,0,0
664763,2022,4,16,"2022-04-16","02:20:00",3,"OK",40,0,1,0,0,0,0,35.1345,-94.5357,35.1345,-94.5357,0,0,0,0,0,79,0,0,0
664764,2022,4,16,"2022-04-16","03:00:00",3,"AR",5,0,1.5,0,0,50000,0,36.1698,-94.1427,36.1698,-94.1427,0,0,0,0,0,143,0,0,0
664765,2022,4,16,"2022-04-16","03:01:00",3,"AR",5,0,2,0,0,1e+05,0,36.18,-94.1479,36.18,-94.1479,0,0,0,0,0,143,0,0,0
664766,2022,4,16,"2022-04-16","03:05:00",3,"AR",5,0,2.5,0,0,150000,0,36.18,-94.13,36.18,-94.13,0,0,0,0,0,143,0,0,0
664767,2022,4,16,"2022-04-16","03:06:00",3,"OK",40,0,1,0,0,0,0,34.89,-94.6043,34.89,-94.6043,0,0,0,0,0,79,0,0,0
664768,2022,4,16,"2022-04-16","03:20:00",3,"AR",5,0,0.88,0,0,0,0,34.97,-94.09,34.97,-94.09,0,0,0,0,0,127,0,0,0
664769,2022,4,16,"2022-04-16","04:05:00",3,"AR",5,0,1.75,0,0,0,0,34.62,-93.79,34.62,-93.79,0,0,0,0,0,97,0,0,0
664770,2022,4,16,"2022-04-16","04:05:00",3,"AR",5,0,0.75,0,0,0,0,34.65,-93.76,34.65,-93.76,0,0,0,0,0,97,0,0,0
664771,2022,4,16,"2022-04-16","05:09:00",3,"AR",5,0,0.75,0,0,0,0,35.4,-94.09,35.4,-94.09,0,0,0,0,0,131,0,0,0
664772,2022,4,16,"2022-04-16","05:25:00",3,"AR",5,0,1,0,0,0,0,35.3,-93.87,35.3,-93.87,0,0,0,0,0,83,0,0,0
664773,2022,4,16,"2022-04-16","05:42:00",3,"OK",40,0,0.75,0,0,0,0,35.9921,-95.78,35.9921,-95.78,0,0,0,0,0,143,0,0,0
664774,2022,4,16,"2022-04-16","05:45:00",3,"AR",5,0,1,0,0,0,0,34.32,-93.17,34.32,-93.17,0,0,0,0,0,59,0,0,0
664775,2022,4,16,"2022-04-16","05:47:00",3,"OK",40,0,1,0,0,0,0,35.9699,-95.6385,35.9699,-95.6385,0,0,0,0,0,145,0,0,0
664776,2022,4,16,"2022-04-16","05:51:00",3,"OK",40,0,1,0,0,0,0,36.0261,-95.7772,36.0261,-95.7772,0,0,0,0,0,143,0,0,0
664777,2022,4,16,"2022-04-16","05:52:00",3,"OK",40,0,0.75,0,0,0,0,36.0445,-95.7965,36.0445,-95.7965,0,0,0,0,0,143,0,0,0
664778,2022,4,16,"2022-04-16","07:33:00",3,"AR",5,0,0.75,0,0,0,0,35.509,-94.23,35.509,-94.23,0,0,0,0,0,33,0,0,0
664779,2022,4,16,"2022-04-16","14:40:00",3,"MS",28,0,1.5,0,0,0,0,31.4934,-88.8435,31.4934,-88.8435,0,0,0,0,0,153,0,0,0
664780,2022,4,16,"2022-04-16","14:44:00",3,"MS",28,0,1.75,0,0,0,0,31.4858,-88.8662,31.4858,-88.8662,0,0,0,0,0,153,0,0,0
664781,2022,4,16,"2022-04-16","14:45:00",3,"MS",28,0,1.75,0,0,0,0,31.39,-88.75,31.39,-88.75,0,0,0,0,0,41,0,0,0
664782,2022,4,16,"2022-04-16","14:55:00",3,"MS",28,0,1.75,0,0,0,0,31.39,-88.75,31.39,-88.75,0,0,0,0,0,41,0,0,0
664783,2022,4,16,"2022-04-16","18:15:00",3,"NJ",34,0,0.88,0,0,0,0,39.93,-75.03,39.93,-75.03,0,0,0,0,0,7,0,0,0
664784,2022,4,16,"2022-04-16","18:22:00",3,"NJ",34,0,0.75,0,0,0,0,39.94,-74.96,39.94,-74.96,0,0,0,0,0,5,0,0,0
664785,2022,4,16,"2022-04-16","18:24:00",3,"NJ",34,0,0.75,0,0,0,0,39.96,-74.89,39.96,-74.89,0,0,0,0,0,5,0,0,0
664786,2022,4,16,"2022-04-16","18:28:00",3,"NJ",34,0,1,0,0,0,0,39.94,-74.86,39.94,-74.86,0,0,0,0,0,5,0,0,0
664787,2022,4,16,"2022-04-16","18:30:00",3,"NJ",34,0,0.75,0,0,0,0,39.96,-74.81,39.96,-74.81,0,0,0,0,0,5,0,0,0
664788,2022,4,16,"2022-04-16","18:32:00",3,"NJ",34,0,0.75,0,0,0,0,39.97,-74.89,39.97,-74.89,0,0,0,0,0,5,0,0,0
664789,2022,4,16,"2022-04-16","18:34:00",3,"DE",10,0,1,0,0,0,0,39.23,-75.59,39.23,-75.59,0,0,0,0,0,1,0,0,0
664790,2022,4,16,"2022-04-16","18:51:00",3,"NJ",34,0,0.75,0,0,0,0,39.81,-74.89,39.81,-74.89,0,0,0,0,0,5,0,0,0
664791,2022,4,16,"2022-04-16","18:53:00",3,"NJ",34,0,0.75,0,0,0,0,39.81,-74.89,39.81,-74.89,0,0,0,0,0,5,0,0,0
664792,2022,4,16,"2022-04-16","19:02:00",3,"NJ",34,0,0.75,0,0,0,0,39.96,-74.89,39.96,-74.89,0,0,0,0,0,5,0,0,0
664793,2022,4,17,"2022-04-17","06:22:00",3,"MS",28,0,1.75,0,0,30000,0,33.003,-89.95,33.003,-89.95,0,0,0,0,0,51,0,0,0
664794,2022,4,17,"2022-04-17","07:21:00",3,"MS",28,0,1,0,0,0,0,34.06,-89.91,34.06,-89.91,0,0,0,0,0,161,0,0,0
664795,2022,4,17,"2022-04-17","08:20:00",3,"MS",28,0,1.75,0,0,1e+06,0,32.56,-89.15,32.51,-89.06,0,0,0,0,0,101,0,0,0
664796,2022,4,17,"2022-04-17","08:50:00",3,"MS",28,0,1,0,0,30000,0,32.47,-88.87,32.47,-88.87,0,0,0,0,0,75,0,0,0
664797,2022,4,17,"2022-04-17","09:21:00",3,"MS",28,0,1,0,0,30000,0,32.25,-88.68,32.25,-88.68,0,0,0,0,0,75,0,0,0
664798,2022,4,17,"2022-04-17","11:10:00",3,"TX",48,0,1.5,0,0,0,0,33.1751,-95.0764,33.1751,-95.0764,0,0,0,0,0,449,0,0,0
664799,2022,4,17,"2022-04-17","12:35:00",3,"FL",12,0,2,0,0,0,0,30.16,-81.39,30.16,-81.39,0,0,0,0,0,109,0,0,0
664800,2022,4,17,"2022-04-17","12:40:00",3,"FL",12,0,1.75,0,0,0,0,30.12,-81.37,30.12,-81.37,0,0,0,0,0,109,0,0,0
664801,2022,4,17,"2022-04-17","12:40:00",3,"FL",12,0,0.75,0,0,0,0,30.11,-81.42,30.11,-81.42,0,0,0,0,0,109,0,0,0
664802,2022,4,17,"2022-04-17","13:10:00",3,"FL",12,0,1.75,0,0,0,0,30.03,-81.63,30.03,-81.63,0,0,0,0,0,109,0,0,0
664803,2022,4,17,"2022-04-17","14:25:00",3,"TX",48,0,1.75,0,0,0,0,29.94,-98.98,29.94,-98.98,0,0,0,0,0,265,0,0,0
664804,2022,4,17,"2022-04-17","14:25:00",3,"TX",48,0,1,0,0,0,0,29.97,-98.9,29.97,-98.9,0,0,0,0,0,259,0,0,0
664805,2022,4,17,"2022-04-17","14:31:00",3,"AR",5,0,0.88,0,0,0,0,34.79,-92.26,34.79,-92.26,0,0,0,0,0,119,0,0,0
664806,2022,4,17,"2022-04-17","14:32:00",3,"AR",5,0,0.75,0,0,0,0,34.83,-92.21,34.83,-92.21,0,0,0,0,0,119,0,0,0
664807,2022,4,17,"2022-04-17","14:39:00",3,"TX",48,0,1,0,0,0,0,29.97,-98.9,29.97,-98.9,0,0,0,0,0,259,0,0,0
664808,2022,4,17,"2022-04-17","14:40:00",3,"TX",48,0,1,0,0,0,0,29.84,-99.27,29.84,-99.27,0,0,0,0,0,19,0,0,0
664809,2022,4,17,"2022-04-17","14:48:00",3,"TX",48,0,1.75,0,0,0,0,29.8,-99.25,29.8,-99.25,0,0,0,0,0,19,0,0,0
664810,2022,4,17,"2022-04-17","14:50:00",3,"TX",48,0,2,0,0,0,0,29.78,-99.24,29.78,-99.24,0,0,0,0,0,19,0,0,0
664811,2022,4,17,"2022-04-17","14:50:00",3,"TX",48,0,2.5,0,0,0,0,29.8,-99.25,29.8,-99.25,0,0,0,0,0,19,0,0,0
664812,2022,4,17,"2022-04-17","14:53:00",3,"TX",48,0,1,0,0,0,0,29.8,-99.16,29.8,-99.16,0,0,0,0,0,19,0,0,0
664813,2022,4,17,"2022-04-17","15:10:00",3,"TX",48,0,1,0,0,0,0,29.7,-99.07,29.7,-99.07,0,0,0,0,0,19,0,0,0
664814,2022,4,17,"2022-04-17","15:19:00",3,"TX",48,0,2.5,0,0,0,0,29.8,-99.25,29.8,-99.25,0,0,0,0,0,19,0,0,0
664815,2022,4,17,"2022-04-17","15:22:00",3,"FL",12,0,1,0,0,0,0,29.57,-81.26,29.57,-81.26,0,0,0,0,0,35,0,0,0
664816,2022,4,17,"2022-04-17","15:30:00",3,"FL",12,0,1,0,0,0,0,30.78,-85.24,30.78,-85.24,0,0,0,0,0,63,0,0,0
664817,2022,4,17,"2022-04-17","15:30:00",3,"MS",28,0,1,0,0,250000,0,32.32,-90.29,32.32,-90.29,0,0,0,0,0,49,0,0,0
664818,2022,4,17,"2022-04-17","15:35:00",3,"MS",28,0,2.5,0,0,5e+06,0,32.31,-90.38,32.28,-90.19,0,0,0,0,0,49,0,0,0
664819,2022,4,17,"2022-04-17","15:36:00",3,"LA",22,0,1,0,0,0,0,32.5509,-92.6098,32.5509,-92.6098,0,0,0,0,0,61,0,0,0
664820,2022,4,17,"2022-04-17","15:50:00",3,"TX",48,0,1,0,0,0,0,29.55,-98.92,29.55,-98.92,0,0,0,0,0,325,0,0,0
664821,2022,4,17,"2022-04-17","15:53:00",3,"MS",28,0,2.75,0,0,1e+06,0,32.56,-90.72,32.56,-90.72,0,0,0,0,0,149,0,0,0
664822,2022,4,17,"2022-04-17","16:10:00",3,"TX",48,0,1,0,0,0,0,29.44,-98.88,29.44,-98.88,0,0,0,0,0,325,0,0,0
664823,2022,4,17,"2022-04-17","16:10:00",3,"MS",28,0,1,0,0,250000,0,32.27,-90.13,32.27,-90.13,0,0,0,0,0,121,0,0,0
664824,2022,4,17,"2022-04-17","16:27:00",3,"TX",48,0,0.75,0,0,0,0,29.36,-98.86,29.36,-98.86,0,0,0,0,0,325,0,0,0
664825,2022,4,17,"2022-04-17","16:32:00",3,"MS",28,0,2,0,0,50000,0,32.453,-90.903,32.453,-90.903,0,0,0,0,0,55,0,0,0
664826,2022,4,17,"2022-04-17","16:37:00",3,"MS",28,0,2.75,0,0,5e+05,0,32.43,-90.82,32.43,-90.82,0,0,0,0,0,149,0,0,0
664827,2022,4,17,"2022-04-17","16:43:00",3,"TX",48,0,3,0,0,0,0,29.39,-99.2,29.39,-99.2,0,0,0,0,0,325,0,0,0
664828,2022,4,17,"2022-04-17","16:44:00",3,"FL",12,0,1,0,0,0,0,30.39,-84.63,30.39,-84.63,0,0,0,0,0,73,0,0,0
664829,2022,4,17,"2022-04-17","16:50:00",3,"FL",12,0,1.75,0,0,0,0,30.4,-84.63,30.4,-84.63,0,0,0,0,0,39,0,0,0
664830,2022,4,17,"2022-04-17","16:54:00",3,"TX",48,0,1,0,0,0,0,29.35,-99.14,29.35,-99.14,0,0,0,0,0,325,0,0,0
664831,2022,4,17,"2022-04-17","16:55:00",3,"TX",48,0,1.25,0,0,0,0,29.35,-99.1,29.35,-99.1,0,0,0,0,0,325,0,0,0
664832,2022,4,17,"2022-04-17","16:58:00",3,"TX",48,0,1.25,0,0,0,0,29.35,-99.12,29.35,-99.12,0,0,0,0,0,325,0,0,0
664833,2022,4,17,"2022-04-17","16:58:00",3,"TX",48,0,0.75,0,0,0,0,29.35,-99.14,29.35,-99.14,0,0,0,0,0,325,0,0,0
664834,2022,4,17,"2022-04-17","17:00:00",3,"GA",13,0,1,0,0,0,0,32.49,-81.85,32.49,-81.85,0,0,0,0,0,31,0,0,0
664835,2022,4,17,"2022-04-17","17:00:00",3,"GA",13,0,1,0,0,0,0,32.49,-81.86,32.49,-81.86,0,0,0,0,0,31,0,0,0
664836,2022,4,17,"2022-04-17","17:01:00",3,"GA",13,0,1,0,0,0,0,32.52,-81.85,32.52,-81.85,0,0,0,0,0,31,0,0,0
664837,2022,4,17,"2022-04-17","17:06:00",3,"GA",13,0,1,0,0,0,0,32.49,-81.83,32.49,-81.83,0,0,0,0,0,31,0,0,0
664838,2022,4,17,"2022-04-17","17:18:00",3,"MS",28,0,1.75,0,0,5e+05,0,31.51,-89.55,31.51,-89.55,0,0,0,0,0,31,0,0,0
664839,2022,4,17,"2022-04-17","17:26:00",3,"TX",48,0,3,0,0,0,0,29.14,-99.14,29.14,-99.14,0,0,0,0,0,325,0,0,0
664840,2022,4,17,"2022-04-17","17:37:00",3,"MS",28,0,1.6,0,0,5e+05,0,31.61,-90.02,31.61,-90.02,0,0,0,0,0,77,0,0,0
664841,2022,4,17,"2022-04-17","17:38:00",3,"LA",22,0,1,0,0,10000,0,31.43,-91.87,31.43,-91.87,0,0,0,0,0,25,0,0,0
664842,2022,4,17,"2022-04-17","17:39:00",3,"TX",48,0,1,0,0,0,0,29.08,-99.05,29.08,-99.05,0,0,0,0,0,163,0,0,0
664843,2022,4,17,"2022-04-17","17:43:00",3,"TX",48,0,0.88,0,0,0,0,29.07,-99.04,29.07,-99.04,0,0,0,0,0,163,0,0,0
664844,2022,4,17,"2022-04-17","17:46:00",3,"TX",48,0,1.25,0,0,0,0,29.06,-99,29.06,-99,0,0,0,0,0,163,0,0,0
664845,2022,4,17,"2022-04-17","17:56:00",3,"MS",28,0,1,0,0,10000,0,31.62,-90.38,31.62,-90.38,0,0,0,0,0,85,0,0,0
664846,2022,4,17,"2022-04-17","17:58:00",3,"MS",28,0,1.25,0,0,25000,0,31.54,-89.85,31.54,-89.85,0,0,0,0,0,65,0,0,0
664847,2022,4,17,"2022-04-17","18:03:00",3,"MS",28,0,1,0,0,10000,0,31.5,-89.28,31.5,-89.28,0,0,0,0,0,67,0,0,0
664848,2022,4,17,"2022-04-17","18:08:00",3,"FL",12,0,1,0,0,0,0,28.22,-81.55,28.22,-81.55,0,0,0,0,0,105,0,0,0
664849,2022,4,17,"2022-04-17","18:25:00",3,"GA",13,0,0.88,0,0,0,0,31.88,-81.43,31.88,-81.43,0,0,0,0,0,179,0,0,0
664850,2022,4,17,"2022-04-17","18:30:00",3,"TN",47,0,1.25,0,0,0,0,36.04,-89.38,36.04,-89.38,0,0,0,0,0,45,0,0,0
664851,2022,4,17,"2022-04-17","18:30:00",3,"TN",47,0,0.75,0,0,0,0,36.04,-89.39,36.04,-89.39,0,0,0,0,0,45,0,0,0
664852,2022,4,17,"2022-04-17","18:41:00",3,"MS",28,0,1,0,0,0,0,31.15,-91.51,31.15,-91.51,0,0,0,0,0,157,0,0,0
664853,2022,4,17,"2022-04-17","18:43:00",3,"MS",28,0,1,0,0,10000,0,31.419,-89.189,31.419,-89.189,0,0,0,0,0,35,0,0,0
664854,2022,4,17,"2022-04-17","18:48:00",3,"AL",1,0,1.75,0,0,0,0,31.28,-87.64,31.28,-87.64,0,0,0,0,0,99,0,0,0
664855,2022,4,17,"2022-04-17","18:49:00",3,"MS",28,0,1,0,0,0,0,31.16,-91.45,31.16,-91.45,0,0,0,0,0,157,0,0,0
664856,2022,4,17,"2022-04-17","19:08:00",3,"AL",1,0,1.75,0,0,0,0,31.3,-87.5,31.3,-87.5,0,0,0,0,0,99,0,0,0
664857,2022,4,17,"2022-04-17","19:08:00",3,"AL",1,0,2,0,0,0,0,31.3,-87.5,31.3,-87.5,0,0,0,0,0,99,0,0,0
664858,2022,4,17,"2022-04-17","19:10:00",3,"AL",1,0,1.75,0,0,0,0,31.2779,-87.5626,31.2779,-87.5626,0,0,0,0,0,99,0,0,0
664859,2022,4,17,"2022-04-17","19:30:00",3,"MS",28,0,1,0,0,0,0,31.35,-88.95,31.35,-88.95,0,0,0,0,0,111,0,0,0
664860,2022,4,17,"2022-04-17","19:44:00",3,"AL",1,0,1,0,0,0,0,32.83,-86.65,32.83,-86.65,0,0,0,0,0,21,0,0,0
664861,2022,4,17,"2022-04-17","20:35:00",3,"MS",28,0,1,0,0,0,0,31.16,-90.8,31.16,-90.8,0,0,0,0,0,5,0,0,0
664862,2022,4,17,"2022-04-17","20:37:00",3,"MS",28,0,1.75,0,0,0,0,31.16,-90.82,31.16,-90.82,0,0,0,0,0,5,0,0,0
664863,2022,4,18,"2022-04-18","00:29:00",3,"FL",12,0,1,0,0,0,0,30.25,-85.65,30.25,-85.65,0,0,0,0,0,5,0,0,0
664864,2022,4,18,"2022-04-18","15:30:00",3,"FL",12,0,1.25,0,0,0,0,27.13,-80.66,27.13,-80.66,0,0,0,0,0,85,0,0,0
664865,2022,4,19,"2022-04-19","12:40:00",3,"TX",48,0,1,0,0,0,0,29.56,-101.04,29.56,-101.04,0,0,0,0,0,465,0,0,0
664866,2022,4,20,"2022-04-20","21:54:00",3,"MO",29,0,0.88,0,0,0,0,36.71,-94.11,36.71,-94.11,0,0,0,0,0,119,0,0,0
664867,2022,4,20,"2022-04-20","22:19:00",3,"MO",29,0,1.75,0,0,0,0,36.64,-94.03,36.64,-94.03,0,0,0,0,0,9,0,0,0
664868,2022,4,20,"2022-04-20","22:46:00",3,"MO",29,0,1,0,0,0,0,36.59,-93.97,36.59,-93.97,0,0,0,0,0,9,0,0,0
664869,2022,4,20,"2022-04-20","23:18:00",3,"AR",5,0,0.75,0,0,0,0,36.4,-93.73,36.4,-93.73,0,0,0,0,0,15,0,0,0
664870,2022,4,21,"2022-04-21","02:18:00",3,"KY",21,0,1,0,0,0,0,36.62,-88.32,36.62,-88.32,0,0,0,0,0,35,0,0,0
664871,2022,4,21,"2022-04-21","12:55:00",3,"MO",29,0,0.75,0,0,0,0,37.39,-94.1,37.39,-94.1,0,0,0,0,0,11,0,0,0
664872,2022,4,21,"2022-04-21","13:00:00",3,"MO",29,0,1.25,0,0,0,0,37.33,-93.95,37.33,-93.95,0,0,0,0,0,57,0,0,0
664873,2022,4,21,"2022-04-21","13:22:00",3,"KS",20,0,1.25,0,0,0,0,38.02,-94.89,38.02,-94.89,0,0,0,0,0,11,0,0,0
664874,2022,4,21,"2022-04-21","13:31:00",3,"MO",29,0,1.25,0,0,0,0,37.7,-94.31,37.7,-94.31,0,0,0,0,0,217,0,0,0
664875,2022,4,21,"2022-04-21","13:40:00",3,"KS",20,0,1.5,0,0,0,0,37.84,-94.78,37.84,-94.78,0,0,0,0,0,11,0,0,0
664876,2022,4,21,"2022-04-21","13:40:00",3,"KS",20,0,1.25,0,0,0,0,37.83,-94.78,37.83,-94.78,0,0,0,0,0,11,0,0,0
664877,2022,4,21,"2022-04-21","13:46:00",3,"MO",29,0,1,0,0,0,0,37.86,-94.35,37.86,-94.35,0,0,0,0,0,217,0,0,0
664878,2022,4,21,"2022-04-21","13:49:00",3,"KS",20,0,1,0,0,0,0,37.84,-94.7,37.84,-94.7,0,0,0,0,0,11,0,0,0
664879,2022,4,21,"2022-04-21","14:29:00",3,"MO",29,0,1.25,0,0,1e+06,0,37.69,-94.07,37.69,-94.07,0,0,0,0,0,217,0,0,0
664880,2022,4,21,"2022-04-21","14:30:00",3,"MO",29,0,1,0,0,0,0,37.84,-94.51,37.84,-94.51,0,0,0,0,0,217,0,0,0
664881,2022,4,21,"2022-04-21","14:44:00",3,"MO",29,0,1,0,0,0,0,37.81,-94.36,37.81,-94.36,0,0,0,0,0,217,0,0,0
664882,2022,4,21,"2022-04-21","15:25:00",3,"MO",29,0,1,0,0,5000,0,37.73,-94.03,37.73,-94.03,0,0,0,0,0,39,0,0,0
664883,2022,4,21,"2022-04-21","15:46:00",3,"MO",29,0,4,0,0,250000,0,37.63,-93.57,37.63,-93.57,0,0,0,0,0,167,0,0,0
664884,2022,4,21,"2022-04-21","16:03:00",3,"MO",29,0,1.75,0,0,5500000,0,37.61,-93.41,37.61,-93.41,0,0,0,0,0,167,0,0,0
664885,2022,4,21,"2022-04-21","16:13:00",3,"MO",29,0,1,0,0,0,0,37.63,-93.38,37.63,-93.38,0,0,0,0,0,167,0,0,0
664886,2022,4,21,"2022-04-21","17:39:00",3,"MO",29,0,1,0,0,1000,0,37.49,-92.79,37.49,-92.79,0,0,0,0,0,105,0,0,0
664887,2022,4,21,"2022-04-21","18:34:00",3,"KS",20,0,1.75,0,0,0,0,37.77,-99.64,37.77,-99.64,0,0,0,0,0,57,0,0,0
664888,2022,4,21,"2022-04-21","18:35:00",3,"KS",20,0,1.5,0,0,0,0,37.77,-99.63,37.77,-99.63,0,0,0,0,0,57,0,0,0
664889,2022,4,21,"2022-04-21","18:54:00",3,"KS",20,0,2,0,0,0,0,37.67,-99.64,37.67,-99.64,0,0,0,0,0,57,0,0,0
664890,2022,4,21,"2022-04-21","19:12:00",3,"KS",20,0,1.5,0,0,0,0,38.25,-99.18,38.25,-99.18,0,0,0,0,0,145,0,0,0
664891,2022,4,21,"2022-04-21","19:16:00",3,"KS",20,0,0.75,0,0,0,0,38.48,-99.42,38.48,-99.42,0,0,0,0,0,165,0,0,0
664892,2022,4,21,"2022-04-21","19:27:00",3,"KS",20,0,1.75,0,0,0,0,38.27,-98.98,38.27,-98.98,0,0,0,0,0,9,0,0,0
664893,2022,4,21,"2022-04-21","19:36:00",3,"KS",20,0,1,0,0,0,0,37.77,-99.41,37.77,-99.41,0,0,0,0,0,47,0,0,0
664894,2022,4,21,"2022-04-21","19:55:00",3,"KS",20,0,1,0,0,0,0,37.93,-99.39,37.93,-99.39,0,0,0,0,0,47,0,0,0
664895,2022,4,21,"2022-04-21","22:43:00",3,"NE",31,0,1,0,0,0,0,40.6,-97.85,40.6,-97.85,0,0,0,0,0,35,0,0,0
664896,2022,4,21,"2022-04-21","23:01:00",3,"NE",31,0,1,0,0,0,0,40.93,-98.4,40.93,-98.4,0,0,0,0,0,79,0,0,0
664897,2022,4,22,"2022-04-22","03:50:00",3,"NE",31,0,1,0,0,0,0,41.46,-96.12,41.46,-96.12,0,0,0,0,0,177,0,0,0
664898,2022,4,22,"2022-04-22","04:34:00",3,"IA",19,0,1.75,0,0,0,0,43.34,-95.57,43.34,-95.57,0,0,0,0,0,143,0,0,0
664899,2022,4,22,"2022-04-22","04:50:00",3,"IA",19,0,1.75,0,0,0,0,43.43,-95.42,43.43,-95.42,0,0,0,0,0,143,0,0,0
664900,2022,4,22,"2022-04-22","05:00:00",3,"MN",27,0,0.75,0,0,0,0,43.53,-95.28,43.53,-95.28,0,0,0,0,0,63,0,0,0
664901,2022,4,22,"2022-04-22","05:00:00",3,"MN",27,0,1.25,0,0,0,0,43.5112,-95.2704,43.5112,-95.2704,0,0,0,0,0,63,0,0,0
664902,2022,4,22,"2022-04-22","15:35:00",3,"SD",46,0,0.88,0,0,0,0,43.1655,-102.75,43.1655,-102.75,0,0,0,0,0,102,0,0,0
664903,2022,4,22,"2022-04-22","15:41:00",3,"TX",48,0,1,0,0,0,0,36.1621,-102.406,36.1621,-102.406,0,0,0,0,0,111,0,0,0
664904,2022,4,22,"2022-04-22","16:20:00",3,"NE",31,0,0.88,0,0,0,0,40.8576,-100.15,40.8576,-100.15,0,0,0,0,0,47,0,0,0
664905,2022,4,22,"2022-04-22","16:24:00",3,"NE",31,0,1.75,0,0,0,0,40.93,-100.16,40.93,-100.16,0,0,0,0,0,47,0,0,0
664906,2022,4,22,"2022-04-22","16:25:00",3,"OK",40,0,1.75,0,0,0,0,36.5064,-102.0717,36.6614,-102.0435,0,0,0,0,0,25,0,0,0
664907,2022,4,22,"2022-04-22","16:29:00",3,"SD",46,0,1,0,0,0,0,43.65,-98.88,43.65,-98.88,0,0,0,0,0,15,0,0,0
664908,2022,4,22,"2022-04-22","16:32:00",3,"SD",46,0,2.5,0,0,0,0,43.3855,-102.4184,43.3855,-102.4184,0,0,0,0,0,102,0,0,0
664909,2022,4,22,"2022-04-22","16:34:00",3,"SD",46,0,1.25,0,0,0,0,43.69,-98.81,43.69,-98.81,0,0,0,0,0,15,0,0,0
664910,2022,4,22,"2022-04-22","16:35:00",3,"SD",46,0,1,0,0,0,0,43.38,-102.4,43.38,-102.4,0,0,0,0,0,102,0,0,0
664911,2022,4,22,"2022-04-22","16:44:00",3,"OK",40,0,2.75,0,0,0,0,36.7591,-101.9511,36.8868,-101.9,0,0,0,0,0,139,0,0,0
664912,2022,4,22,"2022-04-22","16:50:00",3,"KS",20,0,0.88,0,0,0,0,37.31,-101.77,37.31,-101.77,0,0,0,0,0,129,0,0,0
664913,2022,4,22,"2022-04-22","16:55:00",3,"WY",56,0,1,0,0,0,0,42.78,-104.7,42.78,-104.7,0,0,0,0,0,27,0,0,0
664914,2022,4,22,"2022-04-22","16:55:00",3,"KS",20,0,1.25,0,0,0,0,37.26,-101.79,37.26,-101.79,0,0,0,0,0,129,0,0,0
664915,2022,4,22,"2022-04-22","16:56:00",3,"SD",46,0,1.75,0,0,0,0,43.6,-102.18,43.6,-102.18,0,0,0,0,0,102,0,0,0
664916,2022,4,22,"2022-04-22","17:02:00",3,"SD",46,0,1.75,0,0,0,0,43.85,-98.86,43.85,-98.86,0,0,0,0,0,15,0,0,0
664917,2022,4,22,"2022-04-22","17:05:00",3,"WY",56,0,1,0,0,0,0,42.82,-104.64,42.82,-104.64,0,0,0,0,0,27,0,0,0
